Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
22,394,47909,121.59645,11.69653,35.96773,10.77462,6.07157,71.28973,12.43739,331.31472,327.35279,93.53208,7.17271
23,408,51443,126.08578,12.55933,35.16348,10.67442,5.88454,69.61447,12.32257,335.93873,332.97794,92.57632,6.99376
24,376,55320,147.12766,13.50586,37.28265,11.23477,6.21604,71.62704,13.01700,344.36436,331.24202,90.70355,7.42990
25,371,53385,143.89488,13.03345,37.40378,11.32874,6.02685,75.16505,13.07839,338.98922,322.94070,92.61055,7.24913
26,378,56530,149.55026,13.80127,37.51338,11.34655,6.08813,67.75474,13.20785,349.20106,319.47090,89.29897,7.33950
27,367,59559,162.28610,14.54077,37.82833,11.49769,6.29641,69.37906,13.30289,348.98638,328.89101,91.89256,7.55204
28,372,58062,156.08065,14.17529,37.55217,11.13055,6.16727,70.53039,12.92530,353.51075,336.33065,91.64016,7.40952
29,354,60557,171.06497,14.78442,39.81498,11.95523,6.49216,71.03062,13.81725,332.96328,318.87853,89.52860,7.79017
30,374,63803,170.59626,15.57690,38.73566,11.55585,6.26757,65.61604,13.42901,335.20588,330.14706,91.49653,7.54924
31,367,60985,166.17166,14.88892,40.07067,11.51332,6.42369,68.39704,13.46717,343.69482,315.77384,91.98737,7.66462
32,368,64008,173.93478,15.62695,40.78350,12.06336,6.55952,63.25681,14.05347,336.72011,313.39674,90.91059,7.88615
33,371,63505,171.17251,15.50415,39.10902,11.70562,6.44687,66.13712,13.59811,326.59838,316.05930,92.99482,7.67305
34,373,65904,176.68633,16.08984,38.89986,11.64882,6.28850,71.51206,13.54372,326.60858,313.46649,92.31450,7.59259
35,366,67717,185.01913,16.53247,39.09383,12.10064,6.37294,70.73269,13.99641,318.63115,318.56831,91.51486,7.68520
36,373,65265,174.97319,15.93384,38.37080,11.70159,6.19374,72.76775,13.61263,323.70509,320.41555,92.97030,7.41591
37,380,68334,179.82632,16.68311,37.65226,11.67896,6.22717,69.19390,13.54210,312.00789,324.59737,95.43760,7.46801
38,353,67686,191.74504,16.52490,38.96965,12.15282,6.40280,72.06878,13.98179,310.60623,314.44759,93.20651,7.67490
39,360,67122,186.45000,16.38721,38.12149,11.87951,6.21240,69.82692,13.66598,316.63056,312.05278,93.93271,7.39525
40,342,68626,200.66082,16.75439,41.49297,12.50781,6.48466,71.71057,14.32931,324.38304,331.61696,93.14195,7.73096
41,350,67440,192.68571,16.46484,40.35245,12.44715,6.43202,69.63803,14.25911,312.68286,320.27143,97.29107,7.60785
42,345,69114,200.33043,16.87354,41.72564,12.88528,6.73801,72.37369,14.90222,315.61739,328.28986,93.06171,7.99824
43,342,69030,201.84211,16.85303,40.97828,12.51395,6.61619,75.99051,14.46144,317.44152,322.88596,95.72205,7.88403
44,322,69894,217.06211,17.06396,44.15806,12.70244,6.82190,73.23993,14.73888,308.32919,321.56211,99.74476,8.11039
45,319,69096,216.60188,16.86914,43.32662,13.19615,6.76195,76.31650,15.25116,309.85266,325.77116,96.46695,8.04634
46,306,71066,232.24183,17.35010,45.80981,13.66830,7.08166,77.99830,15.76764,297.82353,339.42810,94.09952,8.46501
47,317,68870,217.25552,16.81396,44.01093,12.65391,6.59753,78.32461,14.68028,308.66562,328.08517,97.64048,7.89198
48,334,70886,212.23353,17.30615,42.27300,12.44190,6.38952,72.35908,14.42492,314.41617,334.61078,95.60404,7.66752
49,307,69132,225.18567,16.87793,44.41411,12.74578,6.51161,76.71017,14.69737,335.57655,323.81107,100.89747,7.76703
50,301,70758,235.07641,17.27490,45.04654,13.23550,6.69411,75.10445,15.31896,328.44186,321.40864,95.06000,8.08569
51,283,69673,246.19435,17.01001,46.43088,13.04508,6.90010,73.94110,15.31153,330.83039,315.33216,96.66832,8.37584
52,303,66252,218.65347,16.17480,43.64369,11.89271,6.26061,69.17719,13.94380,307.88779,309.86469,95.84124,7.61986
53,290,68034,234.60000,16.60986,45.08616,12.62764,6.28538,75.76918,14.85650,297.34138,326.99310,95.82914,7.72622
54,284,68301,240.49648,16.67505,44.63501,12.82108,6.41690,68.70438,14.98295,307.36620,333.77465,101.70875,7.79928
55,293,70470,240.51195,17.20459,43.44593,12.72101,6.43740,72.64449,14.81195,306.15700,331.80205,95.78708,7.87929
56,306,68956,225.34641,16.83496,41.70774,11.87984,6.10709,75.09166,13.89133,308.56536,332.11765,99.48955,7.44228
57,264,66944,253.57576,16.34375,47.97297,13.14399,6.81365,76.78528,15.55001,326.17045,307.73106,96.23306,8.37601
58,292,66634,228.19863,16.26807,45.53805,12.16104,6.39177,72.74220,14.28271,316.57534,313.74658,97.41476,7.77852
59,271,64678,238.66421,15.79053,47.99071,12.53448,6.61307,77.73795,14.86980,308.73801,335.53506,100.15807,8.17200
60,285,63654,223.34737,15.54053,46.24649,12.44524,6.43475,74.85809,14.73495,321.72632,330.41754,97.69948,7.91956
61,276,62457,226.29348,15.24829,47.26259,12.65541,6.68704,77.08452,15.00532,317.78986,346.18478,92.64999,8.14605
62,257,64020,249.10506,15.62988,50.78172,13.35316,6.99406,77.59085,15.83403,306.32296,349.07782,99.71843,8.54088
63,267,62575,234.36330,15.27710,47.88144,12.77277,6.64259,69.40220,15.26278,294.95506,342.64794,94.01756,8.16992
64,272,59581,219.04779,14.54614,48.43566,14.10853,6.47300,75.70829,16.44950,307.10662,338.76838,97.34431,7.97391
65,272,58926,216.63971,14.38623,47.93785,13.87575,6.64453,67.86375,16.29997,303.38603,336.64706,95.87976,8.16823
66,277,60372,217.94946,14.73926,47.20200,13.72949,6.56192,76.84856,16.04967,285.84477,353.85560,99.14333,8.06800
67,293,56616,193.22867,13.82227,47.05075,12.59205,6.34202,70.70214,14.96719,276.49147,335.03754,96.20577,7.71012
68,286,56071,196.05245,13.68921,46.09907,12.93485,6.46496,66.02672,15.37303,290.47902,317.34615,90.17637,7.87439
69,274,56586,206.51825,13.81494,48.61497,12.67293,6.77856,75.30332,15.22689,289.29562,341.46715,91.61661,8.32143
70,269,56177,208.83643,13.71509,48.68330,13.10185,6.84292,72.77836,15.61809,283.04461,336.60223,93.95551,8.39347
71,275,54720,198.98182,13.35938,47.02168,13.15595,6.77301,69.33752,15.65274,298.06909,329.69818,90.34487,8.32072
72,251,53286,212.29482,13.00928,50.55054,13.67341,7.00705,76.81719,16.30119,312.20319,331.17928,89.72388,8.67476
73,265,53833,203.14340,13.14282,48.06833,13.16386,6.96875,69.96236,15.51973,296.84528,332.16604,93.15889,8.53840
74,259,52503,202.71429,12.81812,48.78719,13.71740,6.99714,72.04011,16.10027,297.86873,329.06178,92.37118,8.52195
75,266,50440,189.62406,12.31445,47.11521,13.55815,7.04061,72.71937,15.73154,285.96617,342.53383,90.60370,8.50978
76,266,47724,179.41353,11.65137,46.72477,12.93790,6.68622,69.81131,15.13855,292.89850,339.40602,92.77453,8.20783
77,265,50008,188.70943,12.20898,46.80484,12.95762,6.68251,71.09787,15.15082,304.58868,319.72075,90.81067,8.18910
78,269,48292,179.52416,11.79004,44.70213,12.57865,6.67313,70.58090,14.64724,303.38662,317.55390,90.08715,8.07454
79,266,46975,176.59774,11.46851,43.63241,11.99356,6.39046,69.97158,14.11906,308.28571,320.83459,90.55643,7.80597
80,272,45497,167.26838,11.10767,42.93012,12.10201,6.42754,68.92731,14.16723,294.61397,309.55147,92.02446,7.82616
81,288,46134,160.18750,11.26318,40.65538,11.81251,6.10084,70.83893,13.42974,306.42014,309.43056,92.63777,7.32983
82,285,45407,159.32281,11.08569,40.76669,11.77730,6.18590,68.06182,13.58000,286.69474,299.82807,89.91802,7.35657
83,290,41817,144.19655,10.20923,40.67622,11.91434,6.33045,68.35728,13.89424,305.52759,301.76207,88.74325,7.60484
84,276,39247,142.19928,9.58179,41.07155,12.11353,6.49555,65.90194,14.17221,293.71739,304.75000,88.18834,7.72589
85,280,40105,143.23214,9.79126,40.21793,12.05413,6.36006,68.22748,14.03735,292.05000,318.11429,90.83548,7.57510
86,252,38646,153.35714,9.43506,43.50707,12.70325,6.58565,61.93854,14.75913,288.05556,320.56349,86.53298,7.90128
87,263,36423,138.49049,8.89233,41.77004,12.00298,6.31475,69.53691,13.98974,280.81749,315.21673,86.30659,7.61603
88,276,37176,134.69565,9.07617,39.98538,11.78547,6.39937,68.36146,13.74530,276.81884,317.92391,86.47320,7.68013
89,257,35954,139.89883,8.77783,41.21356,12.09253,6.41653,66.56347,14.10195,283.52918,324.66148,86.15528,7.61719
90,264,34628,131.16667,8.45410,38.69267,11.91419,6.22082,66.78716,13.69378,268.73864,315.01136,87.64416,7.26908
91,270,34104,126.31111,8.32617,38.24139,11.50673,6.20460,68.14661,13.31570,278.69630,309.33333,87.46564,7.32966
92,277,32393,116.94224,7.90845,36.18623,11.44877,5.98498,68.18758,13.14058,273.59567,307.44765,79.66855,6.95642
93,294,30625,104.16667,7.47681,34.18374,10.65836,5.83158,70.45784,12.35054,271.27211,304.64626,89.33015,6.90014
94,266,30797,115.77820,7.51880,37.24405,11.60703,5.98266,73.25293,13.32234,279.41729,318.94361,92.41939,7.08416
95,275,29384,106.85091,7.17383,34.58467,11.18078,5.91481,72.29150,12.76215,280.09818,305.79636,90.65342,6.94895
96,268,28386,105.91791,6.93018,34.52258,10.93511,5.81910,70.27347,12.67218,302.59328,318.06343,86.77415,6.86872
97,268,28737,107.22761,7.01587,36.11686,10.84660,5.86901,74.65978,12.65641,291.57463,322.82090,92.15931,7.05787
98,287,27225,94.86063,6.64673,32.53988,10.10151,5.53311,67.97707,11.72111,290.01045,312.67944,93.33843,6.53814
99,262,26295,100.36260,6.41968,34.23581,10.68406,5.78417,69.37398,12.35053,288.93893,325.57252,90.82518,6.82142
100,250,26480,105.92000,6.46484,34.95030,10.75597,5.85122,67.62704,12.53488,301.94000,330.93200,89.17671,7.05782
101,233,25131,107.85837,6.13550,35.28754,11.23999,5.87743,70.60204,12.95347,296.45923,307.21888,91.37333,7.14196
102,234,25438,108.70940,6.21045,35.02495,11.44549,5.97722,73.40800,13.00586,296.26068,324.11538,92.09283,7.23665
103,241,24838,103.06224,6.06396,33.65578,11.12692,5.80172,67.65938,12.60135,307.78008,315.69710,92.52754,6.90466
104,225,23863,106.05778,5.82593,34.24710,11.50258,6.05464,67.82039,12.98090,307.00889,308.94222,88.74776,7.08827
105,225,24023,106.76889,5.86499,34.41841,11.77741,6.05777,69.53486,13.14463,298.52000,307.75111,88.19522,7.10902
106,229,23102,100.88210,5.64014,33.47573,11.22991,5.83594,71.60927,12.68346,320.93450,298.93450,91.32792,6.81673
107,230,22285,96.89130,5.44067,32.59058,10.92891,5.70986,65.76459,12.30402,319.08261,313.39565,88.16289,6.72458
108,224,22487,100.38839,5.48999,32.99701,11.21554,6.08378,67.41291,12.62899,323.00000,304.04464,87.85313,7.00193
109,214,21943,102.53738,5.35718,33.63083,11.40037,6.14021,64.00008,12.74371,326.78505,305.80374,85.45146,7.09373
110,214,21306,99.56075,5.20166,33.15561,11.27407,6.18291,69.41295,12.63907,325.25234,286.84112,90.02710,7.14196
111,210,21257,101.22381,5.18970,32.66808,11.06641,6.14895,64.61289,12.52699,320.83333,274.63333,88.04150,7.11236
112,215,20434,95.04186,4.98877,31.10797,10.46278,5.84000,72.31136,11.87196,314.43721,285.78140,94.24771,6.79191
113,199,19072,95.83920,4.65625,31.48672,10.62158,5.96239,74.43527,12.01698,312.59296,277.58794,91.85356,6.90706
114,206,18683,90.69417,4.56128,29.78482,10.38979,5.81474,73.22097,11.62620,319.49515,272.36408,96.26277,6.61649
115,212,17845,84.17453,4.35669,28.27240,9.89244,5.55020,64.70428,11.10432,321.60377,275.57547,88.74829,6.26333
116,185,17081,92.32973,4.17017,30.70773,10.45685,5.83861,74.51105,11.83469,319.72432,275.07568,93.80144,6.68952
117,184,16867,91.66848,4.11792,30.55072,10.61088,5.81754,66.37876,11.86983,315.47826,286.93478,90.14022,6.71645
118,181,15847,87.55249,3.86890,29.88532,10.32568,5.75160,65.58072,11.57187,311.62431,296.42541,90.03221,6.57328
119,186,15439,83.00538,3.76929,29.08478,10.01069,5.64976,67.24415,11.19400,315.77419,300.53226,89.67592,6.40336
120,186,14713,79.10215,3.59204,28.36161,9.61138,5.67019,69.33795,10.82768,324.05914,305.89785,88.28304,6.53473
121,187,14039,75.07487,3.42749,27.73394,9.60477,5.53043,71.21113,10.73205,325.19251,295.43316,87.01074,6.34118
122,192,14091,73.39062,3.44019,27.59748,9.50510,5.48754,69.86554,10.60938,312.56250,301.97917,92.95922,6.24548
123,188,13435,71.46277,3.28003,27.72009,9.30462,5.42040,66.49287,10.48178,309.64894,298.68617,89.69485,6.16872
124,203,13459,66.30049,3.28589,26.61638,8.94798,5.24338,68.17064,10.06257,299.67488,289.97044,94.02492,5.98400
125,194,13292,68.51546,3.24512,27.37818,9.01283,5.33735,63.46440,10.18092,315.62371,292.66495,86.79636,6.08136
126,189,12616,66.75132,3.08008,27.45405,9.12814,5.36028,63.67150,10.27634,300.46561,304.38095,84.46963,6.11826
127,193,13009,67.40415,3.17603,26.95738,9.29236,5.42441,72.34432,10.37849,297.68394,311.04663,88.16568,6.16333
128,197,12407,62.97970,3.02905,27.00811,9.23192,5.24339,67.93947,10.29828,310.04061,299.86802,87.87382,5.95059
129,208,12518,60.18269,3.05615,26.00552,9.07811,5.43015,70.27232,10.08628,299.87019,291.55769,87.31844,6.14667
130,213,12230,57.41784,2.98584,25.72637,8.92125,5.41163,65.01003,9.98595,288.19249,290.42254,85.60195,6.15192
131,217,12351,56.91705,3.01538,25.83449,8.83547,5.36075,64.93643,9.87493,291.42857,297.11060,90.59762,6.09711
132,212,11690,55.14151,2.85400,25.03313,8.53937,5.22198,64.76549,9.58694,287.15566,294.71698,88.23657,5.95238
133,215,11468,53.33953,2.79980,24.58781,8.62584,5.12580,67.03297,9.56273,276.69767,293.01860,92.70569,5.82595
134,220,11127,50.57727,2.71655,24.32690,8.57639,5.03747,63.49310,9.53673,286.52727,296.65000,90.86874,5.71898
135,228,11429,50.12719,2.79028,24.48576,8.59116,5.01963,68.73406,9.56487,280.36842,292.62719,87.62275,5.67414
136,228,11604,50.89474,2.83301,24.12139,8.41034,5.09408,67.31974,9.39118,297.32018,281.25000,90.37660,5.74723
137,231,11720,50.73593,2.86133,24.64240,8.92178,5.16602,70.03323,9.79553,296.13420,275.95238,90.13785,5.80679
138,246,12078,49.09756,2.94873,24.11375,8.68975,5.05597,68.96800,9.61188,298.81707,281.26423,92.61693,5.68086
139,257,12394,48.22568,3.02588,23.84777,8.69263,5.01935,68.43862,9.51958,299.20623,281.34241,91.66684,5.67631
140,239,12433,52.02092,3.03540,25.32091,8.96610,5.17664,74.11339,9.85980,296.73222,280.20502,95.86368,5.83599
141,246,12884,52.37398,3.14551,25.55913,9.21282,5.20386,70.94248,10.07071,303.92683,284.95122,88.99062,5.90389
142,262,13349,50.95038,3.25903,25.07095,9.08216,5.21752,68.72516,9.91802,306.39695,301.54962,85.62043,5.91594
143,253,13319,52.64427,3.25171,25.75830,9.34604,5.39628,62.06390,10.22296,310.80632,292.06719,82.41011,6.09304
144,269,14062,52.27509,3.43311,25.45218,9.32632,5.36728,67.00053,10.18450,310.63569,287.04089,88.32315,6.05840
145,265,13876,52.36226,3.38770,25.83637,9.32709,5.46040,70.02294,10.24952,308.57736,287.50189,89.19943,6.18446
146,279,14244,51.05376,3.47754,25.17410,9.02339,5.41155,66.54938,9.91288,300.77061,280.76703,86.68476,6.06544
147,293,14694,50.15017,3.58740,24.73411,8.76722,5.24348,65.29586,9.71319,300.19113,278.38567,87.93754,5.90713
148,279,14454,51.80645,3.52881,24.95767,8.83409,5.37899,67.22082,9.80486,298.03584,283.12545,87.00295,6.04364
149,296,14889,50.30068,3.63501,24.14593,8.57208,5.20043,67.91246,9.48019,283.35473,279.85811,88.51865,5.82497
150,298,14776,49.58389,3.60742,23.29637,8.45505,5.16016,68.79691,9.25113,280.27181,277.30201,89.88310,5.70859
151,296,15537,52.48986,3.79321,24.33764,8.70616,5.14286,65.68041,9.58825,285.22297,280.97973,89.39155,5.81063
152,292,15776,54.02740,3.85156,24.56110,8.70929,5.29120,68.97158,9.67196,288.83219,284.56507,90.46242,5.93095
153,292,16186,55.43151,3.95166,24.77987,8.77353,5.33301,70.37829,9.71399,290.26370,284.36644,87.31886,5.97489
154,290,16399,56.54828,4.00366,24.75089,8.66576,5.39996,69.01695,9.61948,285.59310,284.55517,89.06849,6.03556
155,298,16777,56.29866,4.09595,24.73862,8.65172,5.39116,67.77533,9.56402,293.40268,305.82886,90.02031,6.01348
156,298,17550,58.89262,4.28467,25.49852,8.94438,5.53690,70.98462,9.84806,297.41946,303.04362,93.49829,6.17051
157,300,18238,60.79333,4.45264,25.91483,9.01162,5.58431,68.28435,9.93834,289.08333,297.89333,91.30404,6.29008
158,301,18975,63.03987,4.63257,26.71248,9.38387,5.65698,72.90305,10.33024,291.11296,303.01661,90.11442,6.39238
159,309,19015,61.53722,4.64233,26.07614,9.10867,5.56878,72.73031,10.04239,296.23948,308.02265,93.47993,6.25014
160,298,19116,64.14765,4.66699,27.05216,9.47501,5.64130,70.27115,10.45195,285.66443,298.88926,89.96636,6.38839
161,307,19023,61.96417,4.64429,26.74271,9.42080,5.58193,70.35348,10.40858,289.54723,300.42997,90.98258,6.32126
162,312,19095,61.20192,4.66187,26.49473,9.31689,5.54974,65.74003,10.31555,281.05449,307.66346,88.30702,6.28589
163,315,18934,60.10794,4.62256,26.38261,9.26964,5.54709,66.01602,10.25300,282.45714,299.78413,89.29812,6.28115
164,312,18986,60.85256,4.63525,26.95151,9.49985,5.71482,71.50570,10.47093,286.52244,310.79487,86.72225,6.46413
165,323,18551,57.43344,4.52905,26.07838,9.15147,5.59517,71.10634,10.11176,287.40557,300.90093,91.75451,6.32647
166,328,18523,56.47256,4.52222,25.99028,9.15928,5.45730,70.89136,10.08519,290.89939,314.41159,92.53685,6.18363
167,332,18024,54.28916,4.40039,25.31757,9.05638,5.38109,69.95687,9.93078,293.24699,308.91867,90.47928,6.05984
168,331,18466,55.78852,4.50830,25.86538,9.22844,5.50940,70.72958,10.10619,295.38671,309.70997,90.95721,6.23371
169,333,18186,54.61261,4.43994,25.30549,9.16773,5.35481,71.45377,10.01279,288.29730,291.42943,91.58747,6.05704
170,338,18531,54.82544,4.52417,25.18111,9.03100,5.35589,73.93146,9.89092,287.50296,295.67751,93.42913,6.03315
171,337,18617,55.24332,4.54517,25.50732,9.22567,5.46381,75.33580,10.07136,285.22849,305.72997,91.68892,6.15419
172,345,18594,53.89565,4.53955,24.77975,8.98206,5.30328,76.09418,9.79749,285.35942,308.66667,90.52498,5.93772
173,346,18903,54.63295,4.61499,25.23492,9.08378,5.35400,72.14881,9.95076,286.60694,311.72254,89.84939,5.99055
174,335,18860,56.29851,4.60449,26.06957,9.43411,5.48488,71.76176,10.32626,282.94030,304.90149,88.64452,6.17284
175,314,18323,58.35350,4.47339,26.84919,9.61704,5.58450,72.90762,10.60512,283.03822,305.20382,86.07429,6.32251
176,324,18661,57.59568,4.55591,26.46304,9.51196,5.53217,73.94011,10.44595,279.42593,303.34568,92.08193,6.19983
177,320,18626,58.20625,4.54736,26.49867,9.57350,5.60567,71.22815,10.47949,289.69687,305.19375,92.41711,6.24837
178,330,18540,56.18182,4.52637,25.49525,9.20917,5.53652,73.49764,10.11036,294.41515,303.59394,94.10252,6.10863
179,315,18315,58.14286,4.47144,26.22215,9.40311,5.66489,69.58461,10.37623,296.26032,300.07302,89.95830,6.30917
180,323,18241,56.47368,4.45337,25.65968,9.29945,5.59934,71.11264,10.19246,296.36842,303.45201,91.64722,6.20754
181,310,18591,59.97097,4.53882,26.76440,9.72177,5.79057,67.04990,10.59749,291.40323,291.01290,89.66088,6.47621
182,306,18684,61.05882,4.56152,27.30263,9.80605,5.80787,66.63028,10.71062,292.00654,296.30719,89.99034,6.49106
183,309,18758,60.70550,4.57959,26.74256,9.60670,5.79506,66.43570,10.50073,290.54045,299.09709,91.63325,6.47484
184,300,18501,61.67000,4.51685,27.52436,9.77950,5.87589,69.76354,10.75255,292.98667,303.64333,90.93815,6.60788
185,311,18374,59.08039,4.48584,26.65827,9.49506,5.70460,71.02275,10.43023,298.22508,294.54341,90.07012,6.42092
186,311,18248,58.67524,4.45508,26.86589,9.49900,5.72876,70.19752,10.42942,302.79421,296.60772,91.93201,6.43373
187,315,17853,56.67619,4.35864,26.17879,9.31129,5.62869,71.33784,10.22594,296.13968,291.84444,92.50515,6.30674
188,306,18110,59.18301,4.42139,27.10114,9.45990,5.73924,76.91506,10.44994,292.75817,293.21569,95.68371,6.47129
189,315,18211,57.81270,4.44604,26.25081,9.18466,5.70922,76.16163,10.16235,291.64127,294.26032,94.90950,6.37824
190,314,18058,57.50955,4.40869,25.69396,9.11014,5.66847,70.30693,10.04300,277.85669,288.54777,88.68477,6.30743
191,311,18375,59.08360,4.48608,26.30600,9.42370,5.70746,76.10858,10.33521,286.68489,293.60129,89.94930,6.39077
192,306,18017,58.87908,4.39868,26.02829,9.31878,5.61424,74.12599,10.25360,289.68954,291.66993,93.29137,6.27863
193,305,17737,58.15410,4.33032,25.81204,9.15821,5.55171,73.27029,10.05693,283.60000,299.57049,94.38312,6.23971
194,291,17173,59.01375,4.19263,26.03045,9.11202,5.58905,68.46728,10.09367,288.39519,295.13058,90.50793,6.28903
195,284,16896,59.49296,4.12500,26.32064,9.28332,5.58423,73.55059,10.21020,271.34859,292.59859,95.75478,6.30984
196,302,17083,56.56623,4.17065,25.39086,9.05085,5.50433,70.17209,9.94729,280.91391,294.82450,93.82028,6.15375
197,303,16782,55.38614,4.09717,24.80859,8.92173,5.44273,73.70022,9.80266,284.55446,290.49835,91.02144,6.07954
198,310,16135,52.04839,3.93921,24.05185,8.60921,5.27520,69.92975,9.45057,295.61935,299.36774,87.82774,5.88093
199,318,16136,50.74214,3.93945,23.65553,8.47326,5.24225,70.44274,9.31058,288.38365,294.23270,89.10647,5.86423
200,338,16539,48.93195,4.03784,23.00808,8.23345,5.15742,75.53176,9.06756,282.71006,304.27811,94.76776,5.75874
201,324,16450,50.77160,4.01611,23.60524,8.47212,5.30593,71.36338,9.30831,285.45679,295.06790,92.28461,5.86486
202,324,16268,50.20988,3.97168,23.59721,8.42082,5.21265,74.15385,9.30442,290.20062,292.78704,92.72258,5.80323
203,313,16049,51.27476,3.91821,24.24906,8.73147,5.19758,75.93559,9.63007,284.63898,303.73163,96.32370,5.81401
204,309,15887,51.41424,3.87866,24.35779,8.73765,5.25735,71.12300,9.64255,285.97411,299.69903,93.33393,5.87096
205,319,15875,49.76489,3.87573,24.16321,8.71227,5.16130,72.81202,9.57650,289.20690,302.61442,92.44814,5.79635
206,307,15937,51.91205,3.89087,24.86551,9.00141,5.41295,76.61513,9.87241,297.45928,304.97394,94.22662,6.04612
207,314,16512,52.58599,4.03125,25.06821,8.96715,5.39141,70.87791,9.85832,305.95541,296.83758,92.90519,6.03711
208,324,16807,51.87346,4.10327,24.57742,8.87680,5.27508,71.11476,9.75511,307.32407,306.80247,92.58110,5.94170
209,313,16385,52.34824,4.00024,24.55178,8.84585,5.22537,66.46743,9.70362,298.30990,303.07987,90.43986,5.89234
210,316,16774,53.08228,4.09521,25.04127,8.95021,5.28326,66.40477,9.84376,296.25949,300.45886,92.76263,5.93648
211,307,17140,55.83062,4.18457,25.94921,9.38083,5.51228,71.20070,10.26105,288.68404,305.84691,85.46313,6.21102
212,313,17453,55.76038,4.26099,25.55564,9.17711,5.39576,71.48687,10.06666,295.30351,305.47604,91.86732,6.03713
213,305,17949,58.84918,4.38208,26.41930,9.35686,5.50053,67.50731,10.30064,281.41311,297.56721,89.74287,6.18251
214,295,18411,62.41017,4.49487,27.12510,9.60347,5.67189,70.22659,10.57673,280.87458,287.04746,94.97483,6.39581
215,283,18349,64.83746,4.47974,27.75592,9.75132,5.76706,69.32296,10.75675,278.89753,301.76678,86.71441,6.53341
216,289,18039,62.41869,4.40405,26.98885,9.48566,5.61690,66.97912,10.48889,283.47405,300.23183,90.96452,6.37547
217,304,18140,59.67105,4.42871,26.32013,9.40598,5.52326,69.51689,10.33195,298.53289,293.65461,88.20000,6.25190
218,304,17798,58.54605,4.34521,25.99828,9.24911,5.58226,73.03710,10.18736,311.71382,306.65132,89.25697,6.25653
219,307,17938,58.42997,4.37939,25.89254,9.35621,5.54263,74.09940,10.22620,311.43974,305.35831,93.58503,6.20239
220,303,18101,59.73927,4.41919,26.47808,9.61398,5.55968,70.48990,10.50815,300.65347,300.32343,88.76357,6.26043
221,315,17897,56.81587,4.36938,25.53891,9.18319,5.47417,68.37515,10.04615,300.30794,311.76825,89.07600,6.13292
222,305,17927,58.77705,4.37671,26.35776,9.37096,5.62215,68.64029,10.34780,312.74098,314.88852,91.39204,6.34399
223,305,18082,59.28525,4.41455,26.29696,9.36285,5.59959,66.94594,10.32657,320.93770,308.98033,90.83673,6.29326
