Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
83,1,406983,406983.00000,99.36108,2565.94116,719.93182,719.77209,92.82699,902.26825,1.00000,1.00000,135.00000,638.00000
84,1,406992,406992.00000,99.36328,2575.35522,719.91998,719.79987,95.07399,902.26825,1.00000,1.00000,135.00000,638.00000
85,78,217994,2794.79487,53.22119,144.74774,30.09529,19.89329,86.87598,37.78805,280.44872,287.88462,88.43562,23.97710
86,80,215234,2690.42500,52.54736,141.33051,29.40041,19.54916,83.73273,37.02621,303.38750,294.96250,88.91128,23.70039
87,73,209542,2870.43836,51.15771,152.54563,31.20008,20.36790,85.97958,39.42990,289.57534,287.52055,90.10546,24.95029
88,69,205834,2983.10145,50.25244,164.66140,40.76823,19.43398,90.57242,47.45576,284.78261,293.63768,95.10445,26.67312
89,71,197649,2783.78873,48.25415,165.84316,38.94082,18.44551,86.85116,45.82636,297.02817,284.90141,96.93493,25.41878
90,78,190722,2445.15385,46.56299,159.03851,37.99269,19.60880,89.93919,45.45175,295.35897,288.56410,101.20975,26.13330
91,80,187185,2339.81250,45.69946,155.68178,40.15688,19.14036,81.48267,47.60866,301.40000,291.32500,92.15964,25.34602
92,90,182240,2024.88889,44.49219,142.53432,36.55977,19.59366,80.71180,44.61796,299.05556,300.26667,88.27478,25.37815
93,87,181111,2081.73563,44.21655,150.27398,38.65662,20.85056,82.91577,47.43744,300.54023,316.80460,86.11173,26.90135
94,93,183582,1974.00000,44.81982,142.87869,36.75661,20.00731,72.09260,44.83634,295.92473,321.33333,81.25644,25.54200
95,101,172139,1704.34653,42.02612,128.08513,35.12850,19.48088,84.07276,42.72467,300.75248,318.34653,90.92463,24.20962
96,109,171935,1577.38532,41.97632,120.89927,33.73412,18.64554,84.84970,41.12585,297.91743,309.01835,90.61944,23.30030
97,109,171903,1577.09174,41.96851,122.62118,34.02826,18.59315,84.17395,41.45832,302.22018,327.11927,87.23536,23.28451
98,114,172259,1511.04386,42.05542,120.27909,33.12611,17.81341,78.55238,39.95680,309.86842,313.11404,90.96155,22.21943
99,105,173864,1655.84762,42.44727,128.43070,34.86866,18.55979,82.24850,42.41951,290.07619,309.06667,91.02553,23.42243
100,96,178219,1856.44792,43.51050,143.03740,36.79360,19.83506,79.67736,45.46574,283.85417,320.93750,84.93020,25.21280
101,102,175651,1722.06863,42.88354,134.21266,33.31035,18.37587,79.86414,40.96933,284.80392,301.73529,88.59160,23.42035
102,97,173582,1789.50515,42.37842,139.79349,33.98196,19.52055,76.86404,41.74050,275.09278,292.50515,89.46446,24.24369
103,94,170258,1811.25532,41.56689,144.29905,35.69277,20.49923,78.55574,43.90512,281.17021,292.61702,82.27157,25.47814
104,91,166692,1831.78022,40.69629,151.61304,36.92413,21.10142,88.97008,45.35303,271.71429,311.79121,91.19115,26.35224
105,100,172702,1727.02000,42.16357,143.05612,33.01062,20.57892,81.87269,41.29596,265.02000,305.25000,93.19443,25.64406
106,99,170045,1717.62626,41.51489,144.80738,34.81503,20.97156,77.74504,42.90831,257.70707,322.19192,82.46723,25.91441
107,101,167197,1655.41584,40.81958,141.61951,33.88040,20.27470,71.71308,41.67574,264.07921,326.06931,77.38548,25.04039
108,95,168650,1775.26316,41.17432,155.37831,35.70851,21.33368,69.17595,43.95031,265.37895,333.92632,80.01111,26.65319
109,94,178026,1893.89362,43.46338,153.66906,36.07047,21.63138,72.42703,44.19839,263.64894,310.08511,76.65080,27.37463
110,88,175243,1991.39773,42.78394,163.04998,37.72735,22.81947,72.75696,46.04143,267.26136,313.32955,82.97114,28.52334
111,73,182142,2495.09589,44.46826,199.34091,42.32854,26.21154,76.11561,53.01571,262.19178,302.64384,81.63648,33.15687
112,71,180542,2542.84507,44.07764,209.08977,41.44886,23.81850,79.46497,52.38630,276.71831,320.60563,88.71049,31.01369
113,83,178796,2154.16867,43.65137,177.46717,37.76802,22.67017,76.54059,46.41988,284.97590,319.08434,90.42818,28.33962
114,93,176409,1896.87097,43.06860,160.85203,34.00548,20.69196,81.33538,41.40830,296.65591,314.36559,96.73751,25.70766
115,84,179197,2133.29762,43.74927,184.31069,36.09660,22.08748,76.93793,45.10587,266.75000,296.83333,88.89966,28.03057
116,94,177403,1887.26596,43.31128,163.80963,34.36449,21.09156,79.72164,42.51688,299.58511,302.65957,88.83257,26.73474
117,101,187576,1857.18812,45.79492,157.51997,32.19411,18.76542,82.33923,39.39108,292.49505,302.91089,88.86002,24.15974
118,101,186268,1844.23762,45.47559,157.05234,32.99592,18.22155,73.78297,39.65746,310.14851,304.74257,85.27791,23.77587
119,88,203107,2308.03409,49.58667,171.35582,32.41164,17.04088,69.00665,39.39755,315.05682,297.40909,86.50435,22.82806
120,92,200713,2181.66304,49.00220,166.03389,32.51552,16.42780,72.93948,39.36892,310.68478,292.43478,83.59264,21.81868
121,92,194012,2108.82609,47.36621,174.38941,35.10377,19.19553,75.02936,42.15648,278.15217,310.64130,86.71149,25.36474
122,79,193624,2450.93671,47.27148,197.39743,37.38558,18.79256,71.85673,45.14330,282.06329,303.27848,79.69217,25.12051
123,87,199128,2288.82759,48.61523,176.54716,35.34365,19.51912,71.94404,42.59663,293.54023,298.02299,85.08862,25.63287
124,87,196918,2263.42529,48.07568,180.54800,35.64762,19.33404,77.11953,42.71388,311.66667,314.83908,80.84477,25.69848
125,77,215133,2793.93506,52.52271,191.64223,35.58895,19.66972,80.10892,42.17308,328.97403,304.96104,81.47447,25.76144
126,83,213392,2570.98795,52.09766,176.75878,31.72889,16.86358,76.43180,38.39621,340.13253,301.00000,85.72612,21.82353
127,79,210099,2659.48101,51.29370,190.39126,34.49145,18.18792,76.79547,42.11714,326.06329,307.25316,87.24030,23.67595
128,72,218960,3041.11111,53.45703,204.50300,35.29177,19.29433,79.52034,43.69399,331.65278,293.83333,88.22130,24.82483
129,72,230177,3196.90278,56.19556,195.29815,34.36389,19.35554,84.48285,41.95352,323.86111,276.31944,92.35613,24.62511
130,72,216467,3006.48611,52.84839,206.45930,33.78274,19.34042,93.60794,41.31294,336.19444,309.45833,96.95948,24.78133
131,69,230508,3340.69565,56.27637,198.49668,34.90152,20.57187,81.44932,42.37016,331.40580,316.26087,84.82135,25.58571
132,70,228092,3258.45714,55.68652,195.93059,33.46847,19.60915,81.97161,40.63826,320.05714,307.51429,85.47286,25.07831
133,68,221202,3252.97059,54.00439,204.62062,36.63778,21.08814,77.98534,44.09889,314.72059,305.55882,83.75359,26.38677
134,71,217133,3058.21127,53.01099,205.33406,33.85232,19.68714,80.46643,41.39933,318.15493,321.15493,88.03050,25.18659
135,80,217086,2713.57500,52.99951,185.75865,31.32953,17.71963,78.64414,37.75090,321.03750,316.51250,87.38769,22.57259
136,73,222387,3046.39726,54.29370,208.49469,36.96333,19.84413,87.12152,46.21221,327.97260,338.08219,88.18069,25.85216
137,83,222641,2682.42169,54.35571,183.86584,31.83381,17.70924,84.17595,39.86357,328.53012,347.14458,89.11434,22.90011
138,71,222458,3133.21127,54.31104,212.30344,36.05303,19.23132,72.90228,44.72515,322.53521,354.67606,76.38545,24.88513
139,68,231287,3401.27941,56.46655,208.82390,38.19896,20.65047,72.04289,47.35322,315.23529,368.88235,79.70351,26.43729
140,69,235065,3406.73913,57.38892,197.88010,38.51980,20.80678,81.02105,47.99250,327.05797,331.04348,88.67409,27.12991
141,69,235713,3416.13043,57.54712,198.25922,39.19814,20.11756,78.72216,47.82282,342.57971,336.56522,85.04040,25.92675
142,73,235230,3222.32877,57.42920,190.91685,34.95524,18.45080,69.92342,42.60440,320.23288,334.78082,90.32061,23.65029
143,74,234664,3171.13514,57.29102,192.40992,34.22405,17.48857,82.50219,41.04554,317.40541,349.67568,90.02324,22.06201
144,67,234619,3501.77612,57.28003,213.61568,37.52563,19.49753,73.14792,44.71669,305.47761,347.14925,83.26270,24.37237
145,74,235811,3186.63514,57.57104,188.93228,35.52221,18.98877,78.56859,42.53656,327.12162,339.24324,87.26203,23.55427
146,67,236752,3533.61194,57.80078,205.67031,36.41164,19.24750,69.76532,42.69134,315.59701,349.71642,87.84619,23.80638
147,61,237134,3887.44262,57.89404,224.24327,41.47159,20.84617,68.15477,50.12926,292.32787,344.55738,72.05651,27.37751
148,64,237672,3713.62500,58.02539,215.86928,37.83307,19.22854,68.14882,45.95696,286.23438,330.76562,76.57170,25.37655
149,72,238452,3311.83333,58.21582,196.19735,37.33185,18.57718,74.54348,44.83596,288.09722,317.25000,84.06768,24.48174
150,75,237255,3163.40000,57.92358,190.18109,34.08338,17.83315,85.56316,40.74045,301.66667,303.49333,87.80997,22.68754
151,70,240151,3430.72857,58.63062,199.22249,35.44600,18.50553,73.80780,41.45707,294.37143,319.25714,85.87917,23.11972
152,67,237711,3547.92537,58.03491,215.21387,33.59927,18.03841,75.08848,40.40678,282.76119,311.89552,93.71071,22.93643
153,78,229265,2939.29487,55.97290,190.68442,34.74237,17.35096,80.77422,41.57685,298.23077,338.76923,94.48633,22.50456
154,73,221640,3036.16438,54.11133,213.60911,38.11636,18.77128,72.64761,45.58610,275.83562,318.61644,82.77107,24.35981
155,91,218465,2400.71429,53.33618,175.41127,32.03391,15.87624,72.07481,37.48007,286.53846,333.34066,83.31858,20.00019
156,78,237256,3041.74359,57.92383,184.51634,35.79017,18.13904,77.87656,42.02585,284.53846,336.80769,84.97908,22.68929
157,84,235707,2806.03571,57.54565,173.15649,37.33053,18.64903,70.34932,43.55228,294.13095,343.25000,76.15912,23.35561
158,84,227552,2708.95238,55.55469,175.02907,31.76594,16.44025,76.16031,38.19385,297.90476,337.91667,81.85429,21.17837
159,80,235916,2948.95000,57.59668,174.93077,34.13972,17.26962,75.06383,40.20564,314.83750,356.70000,84.33582,22.07804
160,79,216106,2735.51899,52.76025,200.21367,34.12748,17.34686,76.07405,41.65298,299.01266,347.35443,88.15881,22.38140
161,80,242064,3025.80000,59.09766,181.71097,33.98422,16.97866,74.10061,40.77695,298.82500,351.45000,86.85160,21.26460
162,77,218424,2836.67532,53.32617,200.54962,39.06588,19.43400,70.31669,47.01437,274.81818,345.84416,81.02809,25.36766
163,83,218307,2630.20482,53.29761,191.92912,36.37250,18.46663,73.98071,43.67918,291.01205,349.78313,75.86945,24.08868
164,86,221024,2570.04651,53.96094,177.35491,39.05643,18.51346,75.45262,45.87485,296.06977,341.95349,79.91838,24.01659
165,69,239628,3472.86957,58.50293,200.44137,41.17934,20.91969,76.39921,49.58835,276.97101,348.78261,83.32299,27.26114
166,78,240193,3079.39744,58.64087,175.31041,33.96527,17.16767,72.31499,40.29531,290.83333,360.66667,88.26594,21.51143
167,67,240888,3595.34328,58.81055,202.18253,38.10155,19.32114,74.24120,45.57548,293.05970,379.41791,90.68144,24.55164
168,70,242003,3457.18571,59.08276,193.00328,37.96337,19.54650,75.41246,45.43751,303.67143,373.38571,89.66969,24.96562
169,76,224355,2952.03947,54.77417,197.02155,35.88009,18.09136,71.17894,43.29004,286.80263,367.92105,92.25192,23.63745
170,78,223142,2860.79487,54.47803,195.78570,33.92869,17.12047,85.52642,41.16114,271.55128,369.00000,93.81846,22.45751
171,92,223695,2431.46739,54.61304,164.69997,30.35199,16.07156,88.38654,36.44794,312.59783,342.19565,90.08443,20.53293
172,79,223998,2835.41772,54.68701,189.92061,33.23348,17.62206,84.65151,39.86225,288.51899,330.74684,91.18467,22.45591
173,79,243334,3080.17722,59.40771,165.45857,33.78356,17.63616,73.23452,39.87111,296.13924,331.98734,88.42739,22.14385
174,73,244875,3354.45205,59.78394,176.34548,36.31226,18.34349,73.73794,42.48436,295.67123,343.36986,80.61753,23.21448
175,73,226032,3096.32877,55.18359,202.38192,35.45221,18.02163,81.06375,42.58929,304.10959,366.47945,86.45262,23.38115
176,68,226361,3328.83824,55.26392,216.39660,40.37034,20.14798,78.22707,49.40406,313.17647,351.26471,82.94738,26.45745
177,74,227367,3072.52703,55.50952,197.78750,36.12208,18.85396,74.60899,43.42513,294.21622,372.72973,80.26122,24.09526
178,81,220330,2720.12346,53.79150,187.10621,37.84768,18.52804,68.27116,45.76314,289.12346,356.60494,77.58227,24.17722
179,74,221949,2999.31081,54.18677,204.17104,39.72454,20.34808,81.23857,48.90195,292.40541,356.10811,82.73080,26.46527
180,66,238541,3614.25758,58.23755,220.00570,34.42718,19.19356,80.56445,42.28841,309.69697,336.16667,87.42607,23.90838
181,66,240366,3641.90909,58.68311,218.23214,34.11702,18.63390,73.71099,41.86546,303.93939,368.18182,78.63325,23.44758
182,65,259991,3999.86154,63.47437,196.54355,38.66860,19.44131,78.16100,45.88573,297.81538,378.44615,77.45384,24.97016
183,82,223328,2723.51220,54.52344,189.31680,32.71108,16.77489,77.69536,39.11845,310.81707,361.81707,81.11522,21.40784
184,66,230809,3497.10606,56.34985,228.94682,36.25168,18.65790,68.81066,44.23854,295.98485,350.28788,84.00057,23.88017
185,63,232640,3692.69841,56.79688,229.85641,35.03079,18.20994,66.01598,42.86023,314.55556,373.26984,85.23175,23.62651
186,65,232769,3581.06154,56.82837,224.62697,36.12400,18.12065,69.04051,42.12459,317.32308,356.69231,78.18821,22.63335
187,61,232529,3811.95082,56.76978,245.39197,37.77770,19.40954,70.86848,44.92261,322.24590,384.52459,81.12313,23.98880
188,65,231507,3561.64615,56.52026,237.85380,37.15529,19.07950,73.99456,44.27268,326.49231,367.36923,77.27300,23.66223
189,72,224567,3118.98611,54.82593,214.00109,32.38376,18.80767,76.21338,39.17753,329.08333,342.66667,80.95200,24.85344
190,72,231126,3210.08333,56.42725,199.94085,32.20195,17.86051,86.82468,38.12669,324.93056,330.25000,92.87244,23.17145
191,64,227939,3561.54688,55.64917,234.54964,36.35428,20.60333,78.48170,46.11159,275.95312,330.70312,87.75768,26.47318
192,70,229847,3283.52857,56.11499,214.02518,37.32529,19.46313,74.37087,47.39464,274.08571,335.84286,80.20159,25.36992
193,64,234013,3656.45312,57.13208,231.33484,40.69467,20.93960,68.26000,52.17275,298.03125,341.28125,71.93530,27.28338
194,65,225320,3466.46154,55.00977,236.08967,33.84700,17.77962,70.55918,41.33081,291.89231,319.40000,84.28795,22.38685
195,58,223158,3847.55172,54.48193,272.02933,36.82921,18.88429,66.08038,44.95162,279.36207,313.77586,86.98804,24.26004
196,62,228920,3692.25806,55.88867,243.29947,36.75525,18.36513,70.37426,44.90581,264.00000,311.01613,86.92317,23.49062
197,64,228261,3566.57812,55.72778,234.62432,34.91050,18.99815,76.45702,43.38865,294.76562,345.73438,85.74307,24.61156
198,64,230106,3595.40625,56.17822,235.31495,37.24348,19.49458,74.87806,45.52495,306.48438,347.93750,98.81674,24.54825
199,65,246672,3794.95385,60.22266,210.24158,37.24650,20.17587,77.84351,44.77543,306.30769,351.33846,81.93097,24.73730
200,58,244372,4213.31034,59.66113,244.26087,41.04556,20.61198,79.89834,49.37563,300.79310,342.96552,86.40686,26.12247
201,68,244923,3601.80882,59.79565,207.29535,35.47732,18.65614,77.39697,42.72142,302.41176,351.97059,92.03539,23.28801
202,65,245461,3776.32308,59.92700,213.41311,36.99324,19.45158,73.52640,44.15245,293.13846,368.43077,86.58084,23.81479
203,62,253587,4090.11290,61.91089,216.97714,34.20429,19.21489,71.95065,41.36629,307.41935,349.01613,77.10404,24.96279
204,52,253059,4866.51923,61.78198,254.79750,38.17339,22.75867,67.21124,46.84553,321.88462,338.44231,76.47558,29.62554
205,61,244607,4009.95082,59.71851,224.75427,37.16172,22.34603,77.07262,46.21484,343.06557,325.72131,88.73206,27.99375
206,64,242745,3792.89062,59.26392,214.80471,37.16782,21.24109,67.76057,45.63178,327.68750,367.07812,73.81509,26.59615
207,64,242822,3794.09375,59.28271,210.91573,37.31378,21.35580,73.14401,45.95065,329.98438,375.07812,82.58670,26.50552
208,79,237936,3011.84810,58.08984,182.18684,35.76655,18.89081,76.05043,42.75349,301.51899,323.18987,87.02298,23.86330
209,70,239849,3426.41429,58.55688,198.23829,37.51042,19.59703,70.50677,45.09531,303.35714,316.78571,85.37697,24.59010
210,74,227104,3068.97297,55.44531,196.78568,35.53596,18.79172,72.61884,43.11033,328.00000,308.70270,87.82807,23.88399
211,85,213479,2511.51765,52.11890,186.02217,32.57844,17.96186,72.75558,39.50463,299.61176,310.80000,89.20214,22.41321
212,93,211147,2270.39785,51.54956,173.14779,33.66210,19.14332,79.18776,40.28331,305.61290,324.09677,87.10298,23.34156
213,87,212675,2444.54023,51.92261,183.04208,34.20216,17.44433,76.16155,41.74575,312.11494,302.56322,82.03066,21.99879
214,91,214209,2353.94505,52.29712,172.53115,36.53826,19.14860,76.25884,43.68921,302.32967,298.12088,87.14049,24.01068
215,109,214253,1965.62385,52.30786,144.19047,33.04903,16.30959,74.48333,39.23096,293.34862,311.24771,88.89767,20.40042
216,101,210377,2082.94059,51.36157,162.14654,35.90353,16.23791,75.70963,42.53037,300.11881,310.34653,85.95056,20.76469
217,98,210876,2151.79592,51.48340,162.84688,33.81839,16.14359,75.06392,41.09054,333.93878,294.88776,88.34771,20.49266
218,94,208596,2219.10638,50.92676,172.90471,27.56626,15.54256,72.04767,34.07413,333.55319,299.55319,85.95923,19.66468
219,88,207532,2358.31818,50.66699,184.97085,32.04549,16.34502,76.85940,39.54950,344.81818,327.44318,88.03994,21.01098
