Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
83,82,173130,2111.34146,42.26807,135.14631,35.27756,19.61471,92.90777,43.72999,294.32927,324.54878,96.46537,25.21015
84,84,169788,2021.28571,41.45215,131.46460,34.99661,19.35161,88.92971,42.82868,295.63095,314.02381,97.61921,24.49223
85,79,167123,2115.48101,40.80151,137.37363,36.74727,19.84380,91.67381,44.68002,304.91139,303.94937,93.75442,25.29142
86,82,166026,2024.70732,40.53369,135.71963,36.24259,19.58784,86.41707,44.04923,285.17073,299.08537,93.42336,24.87970
87,81,162305,2003.76543,39.62524,137.71916,37.54534,19.95743,89.07234,45.38832,287.41975,285.14815,94.77459,25.26242
88,83,158983,1915.45783,38.81421,131.89118,37.48524,20.59757,87.73632,44.84104,295.46988,295.95181,95.38961,25.27181
89,89,157149,1765.71910,38.36646,125.90179,35.10040,19.07222,92.32072,42.55611,294.94382,299.65169,96.69787,23.70564
90,87,153399,1763.20690,37.45093,127.45737,36.53145,19.48644,87.36828,44.16650,279.91954,312.28736,93.59083,24.11290
91,93,149939,1612.24731,36.60620,119.10726,35.82025,18.66243,91.27168,42.42003,271.91398,302.64516,95.52574,22.93783
92,105,146758,1397.69524,35.82959,105.03594,32.79495,17.21459,83.55819,38.11561,274.85714,312.54286,88.11612,20.76412
93,102,143429,1406.16667,35.01685,108.72438,32.73685,17.58312,82.88694,38.37333,282.62745,305.57843,90.91568,21.23426
94,104,143583,1380.60577,35.05444,106.06127,32.25007,17.40824,82.28042,37.96847,274.57692,305.75000,90.57859,21.14656
95,102,139821,1370.79412,34.13599,107.79798,32.15631,17.17976,84.98080,37.66534,272.09804,316.93137,91.76144,20.90907
96,92,136821,1487.18478,33.40356,117.07220,34.19403,18.51520,82.20498,40.43833,262.95652,331.75000,88.98236,22.51275
97,88,133577,1517.92045,32.61157,122.94368,34.91373,18.98173,79.69069,41.29129,265.93182,325.48864,89.41531,23.12381
98,90,133050,1478.33333,32.48291,119.51304,34.08795,18.53140,80.00937,39.96216,275.34444,312.50000,86.92522,22.18778
99,89,130089,1461.67416,31.76001,120.69181,34.88319,18.37113,78.70915,40.58087,272.37079,322.19101,83.17160,22.26096
100,93,129996,1397.80645,31.73730,116.99928,32.86345,17.35932,72.08847,38.88318,274.23656,340.06452,84.43826,21.12528
101,99,130114,1314.28283,31.76611,111.53726,32.16147,17.38677,75.43965,37.36946,283.54545,329.48485,85.83709,21.02886
102,96,125709,1309.46875,30.69067,117.63043,33.05455,17.07040,80.10791,38.21343,265.93750,326.03125,86.40303,20.72118
103,98,126966,1295.57143,30.99756,116.97296,32.91694,17.27050,80.64336,38.70725,273.81633,307.47959,86.25482,21.14566
104,108,121906,1128.75926,29.76221,108.29878,30.54773,16.60881,80.76878,35.70915,281.05556,307.62963,89.00659,20.21646
105,108,120988,1120.25926,29.53809,110.75793,31.64376,16.99354,78.67097,36.72651,268.19444,306.67593,87.13307,20.85574
106,104,118333,1137.81731,28.88989,114.21129,32.32279,17.33941,77.34758,37.84530,281.50962,308.08654,86.97651,21.31106
107,103,117890,1144.56311,28.78174,117.13643,32.03365,17.36476,75.02291,37.78015,260.84466,301.92233,91.80985,21.45050
108,103,115476,1121.12621,28.19238,117.56557,34.08026,18.11653,77.86730,39.99541,288.56311,328.85437,91.57938,22.23843
109,99,115018,1161.79798,28.08057,124.11679,33.76958,18.83315,77.42623,40.45618,278.97980,330.58586,90.77200,23.30551
110,110,111544,1014.03636,27.23242,110.02409,30.80913,17.31898,77.92161,36.41511,298.80000,331.01818,91.34375,21.05966
111,115,111645,970.82609,27.25708,105.66117,29.21366,16.90222,80.88063,34.88084,285.39130,334.91304,87.13223,20.52387
112,109,107795,988.94495,26.31714,111.16047,29.47829,17.25338,85.43364,35.26079,290.34862,334.54128,93.09848,21.29639
113,117,108388,926.39316,26.46191,105.00866,28.92730,16.58902,82.33288,34.05451,297.34188,326.27350,87.80538,20.18746
114,114,105442,924.92982,25.74268,106.53032,28.65443,17.00166,83.37958,33.96988,292.31579,332.88596,96.51140,20.88188
115,112,102384,914.14286,24.99609,106.02298,28.23020,16.69097,94.29118,33.64984,321.50893,330.22321,97.80680,20.76180
116,113,100179,886.53982,24.45776,102.94559,28.38001,17.03870,91.36757,33.24296,306.16814,320.82301,95.33244,20.86536
117,116,97280,838.62069,23.75000,103.05638,27.42602,16.47755,86.97846,32.61736,312.42241,326.64655,91.61106,20.31918
118,106,95104,897.20755,23.21875,113.39958,30.25367,17.85267,84.80017,35.97260,299.18868,313.86792,94.13311,22.00220
119,108,93086,861.90741,22.72607,110.37405,29.41123,17.63104,82.84212,34.94593,296.93519,323.97222,92.07794,21.68581
120,106,90778,856.39623,22.16260,112.86543,31.27922,17.75879,85.07802,36.74750,299.02830,330.33962,88.94210,21.62399
121,114,89016,780.84211,21.73242,104.59557,28.62872,16.95048,83.55042,33.71183,305.00000,316.43860,90.10523,20.41877
122,124,87533,705.91129,21.37036,97.14910,27.20154,16.23727,81.64691,31.52611,303.32258,316.08065,91.95259,19.32732
123,130,86355,664.26923,21.08276,94.48556,26.05779,15.78102,79.79123,30.11692,304.76154,317.31538,89.67091,18.82405
124,131,85546,653.02290,20.88525,93.07126,26.35106,16.11603,84.98119,30.13034,310.61069,317.35878,90.09401,18.94581
125,135,83839,621.02963,20.46851,90.50575,27.18757,16.28846,86.75569,30.58511,304.41481,308.74815,89.23079,19.00146
126,136,82584,607.23529,20.16211,89.81695,26.31589,15.78997,87.73372,29.86764,300.18382,307.40441,90.98714,18.40062
127,137,81277,593.26277,19.84302,87.15996,25.58973,15.10520,87.29081,29.45012,300.35036,297.94161,95.01654,17.86336
128,139,79343,570.81295,19.37085,84.92263,25.52370,14.83082,90.99216,29.10349,305.69065,301.60432,97.02385,17.46335
129,126,77578,615.69841,18.93994,92.43019,27.08770,15.67613,82.14044,31.22534,297.68254,309.69841,92.65682,18.65734
130,127,76666,603.66929,18.71729,91.35211,27.01175,15.56943,79.82231,30.94729,308.01575,304.16535,85.03031,18.64207
131,131,76040,580.45802,18.56445,89.74405,26.10971,15.15383,81.80192,29.93804,303.98473,309.38168,89.13990,18.17396
132,133,75617,568.54887,18.46118,89.27783,25.75858,15.47998,79.35864,29.74658,302.25564,305.18045,84.47792,18.27670
133,129,75520,585.42636,18.43750,92.53551,26.69448,15.87810,83.46651,30.44922,298.56589,311.03101,93.19860,18.78755
134,125,73989,591.91200,18.06372,95.66347,27.59783,16.08616,76.08257,31.26218,310.40000,306.12000,85.13105,18.94645
135,138,72714,526.91304,17.75244,86.50295,26.02517,15.18442,85.94465,29.14162,305.78261,324.93478,88.75810,17.64895
136,130,71472,549.78462,17.44922,90.60008,26.76102,15.20393,82.95320,30.18523,324.56923,319.03846,89.32625,17.91662
137,138,70477,510.70290,17.20630,84.79820,26.15470,14.87179,76.35868,29.03436,329.14493,315.61594,87.33078,17.33253
138,134,70174,523.68657,17.13232,88.25611,26.78033,15.24655,80.72924,29.99049,326.02239,325.05970,90.97944,17.82356
139,140,69375,495.53571,16.93726,85.64399,25.89094,14.84732,80.92889,29.14129,318.25000,333.91429,89.79569,17.27484
140,133,69338,521.33835,16.92822,87.91470,26.80077,15.17660,79.76830,30.15665,312.18797,335.23308,85.07877,17.97253
141,136,68827,506.08088,16.80347,85.31985,26.37874,14.51686,75.65198,29.37507,314.85294,335.18382,82.49631,17.22338
142,137,68518,500.13139,16.72803,83.60659,25.86258,14.58778,73.96501,28.62986,320.36496,345.42336,85.41300,16.99102
143,140,71689,512.06429,17.50220,84.62565,25.79488,14.98887,77.49779,29.07692,322.74286,346.37857,88.68297,17.39005
144,147,71337,485.28571,17.41626,81.51020,24.40197,14.51683,80.35681,27.55020,324.55782,344.83673,88.87411,16.92802
145,142,71546,503.84507,17.46729,85.36920,25.28810,15.07827,79.84413,28.61138,322.45070,343.82394,84.54696,17.59147
146,147,70916,482.42177,17.31348,83.73926,24.74285,14.26462,75.24143,27.87543,320.55782,340.23129,83.81877,16.72844
147,144,67780,470.69444,16.54785,82.91329,25.57638,14.16202,79.78218,28.53492,315.45833,330.43750,90.77519,16.67855
148,143,67571,472.52448,16.49683,83.39099,26.03503,14.17352,80.85807,29.01629,322.69231,337.29371,92.08642,16.65974
149,154,67364,437.42857,16.44629,77.89061,24.43322,13.41324,78.21436,26.99043,323.90909,326.27273,87.17559,15.63079
150,155,66818,431.08387,16.31299,78.21367,24.60907,13.45508,77.44436,27.15825,330.38065,320.08387,87.73363,15.75907
151,156,66513,426.36538,16.23853,77.89195,23.75370,13.38780,76.12623,26.26149,321.80769,313.93590,84.27218,15.78168
152,171,66279,387.59649,16.18140,71.04953,21.89704,12.69601,78.43480,24.49060,331.33333,312.61404,86.87411,14.74624
153,171,66360,388.07018,16.20117,70.55851,21.85642,12.90771,79.04432,24.54928,337.59064,323.22222,87.78571,14.87698
154,150,66552,443.68000,16.24805,79.15492,23.99798,13.58579,74.22154,26.86243,341.35333,332.60000,81.02479,15.96264
155,145,67971,468.76552,16.59448,80.17775,24.35435,13.83905,83.50028,27.21342,328.35172,319.05517,86.25706,16.23331
156,149,68287,458.30201,16.67163,78.75803,24.34548,13.84667,79.89564,26.97921,326.12752,322.85906,86.88398,16.04235
157,156,68281,437.69872,16.67017,75.60680,23.37390,13.26068,79.53230,25.89752,324.48718,314.69231,86.66219,15.46934
158,162,67668,417.70370,16.52051,72.56424,23.10836,13.11274,81.79096,25.60914,325.47531,316.00000,88.38732,15.11303
159,151,67888,449.58940,16.57422,77.24432,24.70241,13.42156,81.46286,27.19209,323.45695,309.45033,90.98677,15.73535
160,155,67073,432.72903,16.37524,76.39622,24.33528,13.08392,83.04701,26.84622,332.12258,314.70968,93.55583,15.43992
161,162,66829,412.52469,16.31567,72.62389,23.13360,12.48675,80.13134,25.43066,318.09259,315.16049,93.72170,14.73014
162,160,66868,417.92500,16.32520,73.84801,23.60147,12.59979,82.53395,25.97788,326.84375,312.08750,90.87527,14.71107
163,160,66917,418.23125,16.33716,74.23148,23.37092,12.55772,78.14915,25.80524,323.16250,307.98125,91.15699,14.73945
164,163,66656,408.93252,16.27344,72.46928,23.00371,12.75210,79.45076,25.37158,322.84049,299.71166,90.06738,14.91957
165,162,66451,410.19136,16.22339,72.34159,23.10159,12.92292,77.30474,25.57405,326.76543,305.12346,87.03290,14.98909
166,159,66631,419.06289,16.26733,73.58885,23.71432,12.97284,79.71653,26.19404,323.03145,296.08805,85.59145,15.10775
167,153,66278,433.18954,16.18115,76.00444,23.67107,13.28241,80.81537,26.41630,317.01961,304.43791,83.75865,15.53095
168,156,65690,421.08974,16.03760,73.22976,22.91550,12.97958,79.43750,25.32039,311.65385,302.25641,90.75088,15.20333
169,152,65318,429.72368,15.94678,74.44061,23.57372,13.28512,83.15900,25.98926,313.90789,302.86184,93.02329,15.38108
170,154,65659,426.35714,16.03003,73.96893,23.46469,13.15543,81.46565,25.84171,317.58442,297.62987,90.62477,15.20798
171,148,65540,442.83784,16.00098,77.03677,23.88205,13.59117,82.12786,26.50242,316.52027,297.58108,88.02868,15.71216
172,158,65177,412.51266,15.91235,71.86591,22.25822,12.99036,78.07867,24.43438,325.08861,302.71519,86.37348,14.96089
173,151,65504,433.80132,15.99219,74.56113,23.41315,13.47011,78.63158,25.42861,322.28477,317.01987,88.39351,15.53225
174,149,65492,439.54362,15.98926,74.84100,23.71107,13.48368,79.08213,25.95920,303.63758,316.10738,85.28156,15.55110
175,157,65372,416.38217,15.95996,70.50217,22.62342,12.83302,80.29534,24.89632,317.04459,302.08917,92.82506,14.69431
176,149,62409,418.85235,15.23657,71.68289,23.22669,13.20343,86.49809,25.51332,320.54362,304.69128,90.65367,14.93795
177,150,63296,421.97333,15.45312,71.27960,23.23435,13.16777,86.23966,25.28165,326.93333,298.62000,89.56600,14.86234
178,152,63358,416.82895,15.46826,71.25841,22.98784,13.01425,80.82631,25.01056,321.96053,305.32895,93.90751,14.72697
179,156,66407,425.68590,16.21265,72.88888,23.18254,12.98323,87.83735,25.27290,317.89744,316.66667,92.10254,14.78081
180,153,66953,437.60131,16.34595,73.71096,23.28405,13.26004,85.58752,25.53762,304.07843,297.23529,96.92351,15.23346
181,151,66495,440.36424,16.23413,75.78234,23.35471,13.10592,84.65184,25.62820,306.08609,296.66225,91.53419,15.15326
182,149,62563,419.88591,15.27417,72.92228,22.97863,13.37562,80.50001,25.19551,300.85235,299.34228,92.42686,15.28404
183,147,66177,450.18367,16.15649,77.43639,23.83113,14.17049,82.83839,26.49321,308.25850,303.08844,95.40921,16.28376
184,150,66057,440.38000,16.12720,74.54987,23.35501,13.85412,89.98791,25.85315,309.07333,300.16000,92.32989,15.85124
185,150,66417,442.78000,16.21509,75.30396,23.63649,13.73597,87.18360,26.20892,310.91333,307.31333,96.05426,15.70352
186,139,63503,456.85612,15.50366,78.14609,25.10111,14.32454,84.80149,27.70158,296.50360,323.14388,91.32118,16.25683
187,155,66932,431.81935,16.34082,73.24051,23.38769,13.88535,82.31877,25.66972,305.01935,311.56774,93.82678,15.65879
188,158,67662,428.24051,16.51904,73.34782,23.74805,13.63903,83.59765,25.93829,309.25949,311.22152,92.05028,15.45832
189,152,64390,423.61842,15.72021,73.80579,24.08605,13.79211,80.21052,26.27886,325.36842,316.70395,88.67419,15.65852
190,149,64248,431.19463,15.68555,75.46576,24.30995,13.96281,80.72285,26.67225,313.57718,325.87248,89.83843,15.98212
191,151,63805,422.54967,15.57739,74.74435,24.23843,13.97105,86.28890,26.61228,309.15894,325.58278,93.57472,15.93177
192,159,62465,392.86164,15.25024,70.92331,22.71519,13.42281,85.14818,24.95215,309.07547,318.39623,89.62673,15.21841
193,155,61770,398.51613,15.08057,72.68870,23.43669,13.57345,84.58194,25.82519,306.10323,329.18710,87.78352,15.44352
194,153,61044,398.98039,14.90332,72.55293,23.39067,13.59646,81.33862,25.73039,308.47059,318.96078,86.41251,15.42942
195,159,63964,402.28931,15.61621,74.05890,23.01254,12.89323,77.66895,25.72454,319.65409,310.44025,88.71952,14.91915
196,169,63632,376.52071,15.53516,71.66794,22.24105,12.37720,72.50741,24.72783,318.13609,319.61538,87.36912,14.39671
197,178,62811,352.87079,15.33472,68.77057,21.28495,11.97866,74.66206,23.70294,321.81461,304.21348,89.19972,13.88881
198,172,62369,362.61047,15.22681,70.09973,22.29544,12.46638,75.24301,24.75746,302.88953,311.37791,84.82565,14.45530
199,174,66756,383.65517,16.29785,73.41555,22.36801,12.23641,77.74966,24.82773,300.75862,324.27586,86.43270,14.34557
200,168,66236,394.26190,16.17090,74.00287,22.52407,12.32737,80.22014,25.04923,307.92857,313.57143,91.45863,14.47853
201,163,65822,403.81595,16.06982,74.47734,22.37863,12.38655,78.91388,25.05724,315.01227,310.18405,83.87729,14.68041
202,158,65437,414.15823,15.97583,75.89454,22.34056,12.58548,76.97759,25.28659,313.32278,302.41772,91.22149,14.96116
203,156,64788,415.30769,15.81738,75.33049,22.79378,13.03135,79.04124,25.55007,310.06410,307.17949,86.85453,15.22722
204,161,64843,402.75155,15.83081,73.24925,22.25597,12.76206,77.43514,24.94055,310.12422,301.54658,87.07007,14.82890
205,149,64785,434.79866,15.81665,79.86189,23.81180,13.66786,76.47162,26.72104,313.94631,311.08054,88.27535,15.96672
206,154,60299,391.55195,14.72144,72.82439,22.77161,12.69078,78.42599,25.17524,309.77273,321.28571,90.18508,14.89170
207,154,60187,390.82468,14.69409,71.83499,22.18264,12.79006,78.08187,24.65921,301.35065,330.01299,88.86945,15.03287
208,161,59855,371.77019,14.61304,70.13167,21.46363,12.61208,77.49580,23.85861,305.48447,326.41615,86.19162,14.56982
209,155,60023,387.24516,14.65405,72.37696,21.95784,12.74838,75.35722,24.48164,307.02581,310.06452,81.20084,14.65669
210,165,61839,374.78182,15.09741,67.49843,20.99187,12.30445,78.76584,23.42589,321.70303,300.82424,91.07321,14.09819
211,158,62264,394.07595,15.20117,70.07687,21.64003,12.62562,75.52354,24.16507,324.84177,299.67089,87.01357,14.68056
212,156,62601,401.28846,15.28345,70.99766,22.39412,12.71774,80.20773,24.94439,323.33974,322.60897,84.58655,14.78104
213,146,63708,436.35616,15.55371,76.22969,24.30658,13.35742,79.95276,27.03718,327.87671,318.99315,84.13363,15.62902
214,149,59989,402.61074,14.64575,72.74323,22.57713,12.75564,75.72309,25.18610,324.61745,321.26846,85.70733,14.82354
215,150,60229,401.52667,14.70435,73.46909,22.40661,12.90730,76.16007,25.22943,315.36667,317.03333,85.63451,15.05142
216,144,60678,421.37500,14.81396,77.60485,23.41216,13.60701,79.70283,26.36136,307.72917,319.56250,84.58120,15.98390
217,151,61212,405.37748,14.94434,74.34632,22.65343,13.38773,79.23485,25.56433,303.66887,307.28477,88.26300,15.56081
218,145,62126,428.45517,15.16748,76.83655,23.61794,14.03786,79.34506,26.63698,313.18621,309.08276,84.46470,16.48865
219,143,58655,410.17483,14.32007,76.42059,23.46583,13.73113,77.32871,26.32239,300.81119,317.95105,76.40599,16.10238
220,154,59136,384.00000,14.43750,69.89542,21.97715,12.97343,68.30505,24.48337,295.79870,314.25325,83.07361,14.90487
