Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
30,1,406720,406720.00000,99.29688,2618.50977,720.01904,719.21985,93.62033,902.26825,1.00000,1.00000,135.00000,638.00000
31,1,406905,406905.00000,99.34204,2567.84058,719.93195,719.63403,85.39447,902.26825,1.00000,1.00000,135.00000,638.00000
32,1,406778,406778.00000,99.31104,2612.26709,719.77942,719.56183,102.60970,902.26825,1.00000,1.00000,135.00000,638.00000
33,48,251173,5232.77083,61.32153,201.02923,35.75305,22.54823,81.63754,45.11732,318.29167,292.91667,84.68608,27.32398
34,1,406516,406516.00000,99.24707,2633.48022,719.91425,718.96375,177.96237,902.26825,1.00000,1.00000,135.00000,638.00000
35,1,406492,406492.00000,99.24121,2640.65186,719.97321,718.86243,179.04070,902.26825,1.00000,1.00000,135.00000,638.00000
36,46,246845,5366.19565,60.26489,223.34571,35.30555,23.55950,92.29209,45.11141,337.21739,317.17391,98.47672,28.20646
37,48,246473,5134.85417,60.17407,213.50808,34.07832,22.68515,85.96385,43.39869,318.18750,291.22917,95.10362,27.27980
38,52,243214,4677.19231,59.37842,196.57279,32.36316,22.37096,93.93982,41.09090,313.23077,310.88462,97.00716,26.53942
39,46,243891,5301.97826,59.54370,218.74576,33.71449,23.69622,94.20476,43.30623,327.06522,309.52174,101.01877,28.23572
40,50,244180,4883.60000,59.61426,200.86633,32.95879,23.51976,93.62115,42.11857,327.38000,300.54000,99.23543,27.64309
41,49,245062,5001.26531,59.82959,200.99317,33.16737,23.80826,83.61625,42.65241,325.93878,297.20408,95.80435,27.98024
42,47,248891,5295.55319,60.76440,197.40262,33.04041,24.06667,85.33468,42.55546,323.00000,306.97872,87.57609,28.14019
43,54,245687,4549.75926,59.98218,172.27317,28.84212,20.32798,81.66945,36.78424,325.35185,307.90741,89.70754,23.83048
44,53,242301,4571.71698,59.15552,179.79280,31.28526,21.48485,89.18661,39.60785,324.49057,312.62264,92.89033,25.27306
45,1,405942,405942.00000,99.10693,2724.04883,719.92065,717.94214,7.01876,902.26825,1.00000,1.00000,135.00000,638.00000
46,2,405979,202989.50000,99.11597,1343.93256,364.85092,361.40945,15.12598,456.54245,150.00000,4.00000,84.34503,321.84605
47,2,406221,203110.50000,99.17505,1322.25481,367.74030,361.26815,4.05398,458.89621,149.50000,3.00000,74.96571,321.50000
48,2,406076,203038.00000,99.13965,1319.37619,367.43426,360.15611,3.34859,458.29304,150.50000,2.50000,73.54738,320.50000
49,3,406079,135359.66667,99.14038,878.67479,245.63684,241.38359,120.51538,306.31314,203.66667,1.00000,155.15374,214.66667
50,3,406132,135377.33333,99.15332,878.75568,245.15441,241.34958,57.95889,306.17825,205.66667,1.00000,151.65658,214.66667
51,1,406155,406155.00000,99.15894,2629.88232,720.24933,717.99109,3.63934,902.26825,1.00000,1.00000,135.00000,638.00000
52,2,406264,203132.00000,99.18555,1312.06248,361.79785,359.67274,2.07668,452.71526,147.50000,1.00000,148.28252,319.50000
53,2,406170,203085.00000,99.16260,1319.01223,370.76430,360.62660,90.48924,462.17949,154.00000,1.00000,154.90279,321.00000
54,3,406187,135395.66667,99.16675,870.82268,243.46662,240.09779,31.29923,303.85846,204.33333,2.00000,141.14498,213.33333
55,2,406263,203131.50000,99.18530,1315.30503,366.79302,361.62590,86.66703,458.89621,142.50000,1.00000,150.03429,322.00000
56,2,406384,203192.00000,99.21484,1329.71935,373.20499,362.16550,91.79375,464.47579,138.50000,4.00000,73.99731,322.00000
57,1,406741,406741.00000,99.30200,2619.15430,720.00720,719.26886,1.10641,902.26825,1.00000,1.00000,135.00000,638.00000
58,1,406737,406737.00000,99.30103,2630.56860,719.98657,719.28235,0.60775,902.26825,1.00000,1.00000,135.00000,638.00000
59,2,406640,203320.00000,99.27734,1295.74870,363.77486,360.88364,89.65074,455.66182,155.50000,1.00000,154.32990,320.50000
60,2,406699,203349.50000,99.29175,1298.21317,367.13758,361.21420,0.32702,458.20519,154.00000,2.00000,71.56505,320.50000
61,2,406739,203369.50000,99.30151,1293.62736,364.39441,361.21208,0.52861,455.74390,157.00000,2.00000,73.76440,320.50000
62,1,406889,406889.00000,99.33813,2580.52686,719.96918,719.56854,1.98471,902.26825,1.00000,1.00000,135.00000,638.00000
63,1,406979,406979.00000,99.36011,2564.52686,719.93353,719.76337,2.40397,902.26825,1.00000,1.00000,135.00000,638.00000
64,1,407026,407026.00000,99.37158,2557.79907,719.91357,719.86639,1.22616,902.26825,1.00000,1.00000,135.00000,638.00000
65,1,407000,407000.00000,99.36523,2560.62744,719.92450,719.80951,2.52722,902.26825,1.00000,1.00000,135.00000,638.00000
66,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
67,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
68,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
69,1,407042,407042.00000,99.37549,2549.89941,719.90680,719.90149,2.33731,902.26825,1.00000,1.00000,135.00000,638.00000
70,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
71,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
72,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
73,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
74,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
75,1,407040,407040.00000,99.37500,2551.31372,719.90778,719.89697,98.05441,902.26825,1.00000,1.00000,135.00000,638.00000
76,70,213186,3045.51429,52.04736,150.55757,26.23169,18.51034,77.08979,33.43150,288.78571,299.02857,87.89641,21.91546
77,69,211305,3062.39130,51.58813,153.67413,25.94758,18.75783,81.51858,33.32931,275.91304,306.75362,87.99158,22.13148
78,71,204360,2878.30986,49.89258,156.07363,34.86805,17.84192,88.29253,40.79331,282.43662,304.33803,83.11135,24.91092
79,71,204291,2877.33803,49.87573,152.54215,35.85302,19.71138,87.29331,43.66894,278.66197,295.21127,94.80552,26.77846
80,71,205297,2891.50704,50.12134,148.52013,37.05285,18.61047,91.06686,43.08932,287.29577,301.00000,90.68549,25.42400
81,75,204883,2731.77333,50.02026,140.83180,35.81195,17.80985,89.27759,41.46172,283.92000,294.74667,94.78704,24.25608
82,72,200533,2785.18056,48.95825,150.39992,28.40552,18.89062,78.54662,35.94667,293.11111,294.26389,85.92173,23.01225
83,78,200130,2565.76923,48.85986,140.12079,26.30763,18.23007,80.68893,33.45878,279.34615,286.88462,92.72265,22.02075
84,76,200138,2633.39474,48.86182,144.63387,35.49297,17.96523,90.46152,41.45210,276.21053,295.63158,87.73616,24.35213
85,73,204854,2806.21918,50.01318,144.06467,38.47313,19.24591,96.12013,44.32598,275.12329,301.58904,90.74363,25.90886
86,76,201482,2651.07895,49.18994,142.19785,37.37753,18.62318,90.75968,42.92828,279.52632,308.51316,90.10823,25.13688
87,72,200907,2790.37500,49.04956,152.68338,39.33518,19.29210,93.92826,45.52529,292.29167,301.77778,91.45837,26.24370
88,69,198526,2877.18841,48.46826,165.07434,40.82021,18.99877,90.24410,47.71700,293.15942,293.86957,93.99661,26.32054
89,69,188745,2735.43478,46.08032,173.83435,40.59235,21.20748,85.92920,48.94305,294.72464,283.63768,92.67310,28.41965
90,82,187487,2286.42683,45.77319,148.60221,38.58977,18.88043,84.63929,45.74524,312.81707,287.75610,96.37452,24.79173
91,80,187185,2339.81250,45.69946,155.68178,40.15688,19.14036,81.48267,47.60866,301.40000,291.32500,92.15964,25.34602
92,90,182240,2024.88889,44.49219,142.53432,36.55977,19.59366,80.71180,44.61796,299.05556,300.26667,88.27478,25.37815
93,87,181111,2081.73563,44.21655,150.27398,38.65662,20.85056,82.91577,47.43744,300.54023,316.80460,86.11173,26.90135
94,92,179809,1954.44565,43.89868,143.41217,39.06576,20.50546,76.66627,47.40099,300.65217,308.38043,80.87455,26.06999
95,108,179542,1662.42593,43.83350,124.95895,33.21455,18.32326,76.72272,40.34307,307.79630,311.48148,84.16227,23.10451
96,103,175358,1702.50485,42.81201,131.58940,36.18985,20.00737,85.32317,44.30960,299.13592,310.33010,86.48617,25.15021
97,112,175365,1565.75893,42.81372,122.80162,33.96034,17.84431,86.04830,41.33148,299.89286,330.27679,91.35268,22.58943
98,108,176243,1631.87963,43.02808,128.41414,35.45026,19.06341,81.42586,42.95698,299.50926,315.12963,94.36569,23.79956
99,105,173864,1655.84762,42.44727,128.43070,34.86866,18.55979,82.24850,42.41951,290.07619,309.06667,91.02553,23.42243
100,94,174427,1855.60638,42.58472,143.97713,37.67912,20.20476,83.55371,45.91820,282.51064,325.32979,85.50833,25.73054
101,102,175651,1722.06863,42.88354,134.21266,33.31035,18.37587,79.86414,40.96933,284.80392,301.73529,88.59160,23.42035
102,97,173582,1789.50515,42.37842,139.79349,33.98196,19.52055,76.86404,41.74050,275.09278,292.50515,89.46446,24.24369
103,101,173929,1722.06931,42.46313,136.87262,33.81396,19.53327,78.28149,41.56602,281.63366,297.93069,87.70273,24.06609
104,96,170893,1780.13542,41.72192,145.11723,34.75581,20.12641,79.34862,42.94898,271.43750,306.95833,90.92726,25.08228
105,100,172702,1727.02000,42.16357,143.05612,33.01062,20.57892,81.87269,41.29596,265.02000,305.25000,93.19443,25.64406
106,99,170045,1717.62626,41.51489,144.80738,34.81503,20.97156,77.74504,42.90831,257.70707,322.19192,82.46723,25.91441
107,103,171588,1665.90291,41.89160,141.22172,34.20647,20.37947,73.38558,41.92674,264.96117,323.88350,83.53745,25.11540
108,92,173817,1889.31522,42.43579,160.80511,37.77263,22.25345,73.00921,46.16202,273.57609,320.88043,73.68866,27.77034
109,94,173104,1841.53191,42.26172,153.08319,35.90096,21.50056,75.91853,44.07727,263.34043,306.14894,77.79414,27.23212
110,88,175243,1991.39773,42.78394,163.04998,37.72735,22.81947,72.75696,46.04143,267.26136,313.32955,82.97114,28.52334
111,82,173137,2111.42683,42.26978,174.05200,39.43357,24.32674,78.76244,48.62082,267.78049,303.23171,83.92005,30.80554
112,85,170635,2007.47059,41.65894,172.16631,36.04968,22.13607,81.23146,45.53618,287.63529,313.71765,90.98533,28.36110
113,87,172746,1985.58621,42.17432,171.18079,37.29506,22.79394,79.07089,46.36825,287.05747,314.54023,87.96483,28.76647
114,93,171755,1846.82796,41.93237,157.80098,34.68058,21.14251,81.53974,42.18954,311.91398,310.45161,90.69895,26.35265
115,103,168066,1631.70874,41.03174,148.40597,31.29514,19.22360,87.63374,38.34041,310.53398,318.45631,89.78915,24.09557
116,95,171932,1809.81053,41.97559,159.21012,33.57062,20.65040,80.69448,41.71805,309.58947,327.32632,88.58824,26.18722
117,101,169044,1673.70297,41.27051,152.10586,31.26255,18.27677,76.95265,38.19823,296.29703,314.77228,89.48014,23.60431
118,98,166523,1699.21429,40.65503,157.04044,32.35985,19.01632,75.29208,39.49227,311.46939,304.59184,85.32122,24.40406
119,103,171689,1666.88350,41.91626,154.00726,31.70258,18.11290,80.91322,38.44672,302.95146,313.48544,89.01118,23.23650
120,105,171280,1631.23810,41.81641,149.33352,31.80817,19.87657,85.44872,38.49333,302.28571,300.31429,87.98732,24.53744
121,105,170646,1625.20000,41.66162,150.07023,31.50603,18.84808,71.86534,38.02533,308.99048,305.28571,85.01575,23.35200
122,102,170701,1673.53922,41.67505,152.33427,33.08224,19.45024,70.70957,39.73259,297.54902,289.45098,91.57971,24.23779
123,104,169362,1628.48077,41.34814,148.43543,32.78324,19.10700,74.46365,39.13847,291.60577,306.56731,83.38917,23.59961
124,92,173935,1890.59783,42.46460,167.22171,35.87567,18.77775,72.71791,41.89717,299.58696,303.16304,87.65648,23.63798
125,90,173020,1922.44444,42.24121,170.39047,35.70552,18.66616,74.30260,41.43801,303.82222,302.95556,87.97131,23.46539
126,103,173774,1687.12621,42.42529,147.48463,32.03734,17.36356,74.45028,37.71775,298.07767,297.12621,91.18827,21.95403
127,108,173303,1604.65741,42.31030,141.78207,30.63165,17.71344,75.49639,36.66497,291.87037,303.17593,92.33075,22.34243
128,108,171007,1583.39815,41.74976,144.47422,28.15121,15.46295,81.09692,34.55187,288.66667,309.62037,90.80330,20.28927
129,95,172676,1817.64211,42.15723,161.12595,31.82037,17.10187,89.11738,39.08620,292.66316,307.18947,93.13863,22.62014
130,85,177004,2082.40000,43.21387,180.42425,33.82259,17.97011,83.95238,41.56308,322.60000,314.70588,87.54339,24.08247
131,91,176380,1938.24176,43.06152,167.69758,31.48567,17.60496,79.04316,38.14307,311.03297,310.14286,84.64603,22.49882
132,108,175482,1624.83333,42.84229,140.56302,28.59679,15.97425,76.74693,34.62139,276.82407,311.51852,88.78262,20.77808
133,95,174238,1834.08421,42.53857,163.48206,29.79858,16.75503,81.19247,36.53835,277.95789,305.23158,91.61051,21.39470
134,105,173970,1656.85714,42.47314,148.25807,30.54387,16.61689,79.08382,37.24307,294.77143,307.47619,86.34832,20.96810
135,98,173600,1771.42857,42.38281,161.51720,29.08712,16.50441,76.90751,35.72360,310.47959,305.07143,88.59282,20.87561
136,97,171879,1771.94845,41.96265,164.23991,29.68850,16.45099,72.91547,36.64700,315.34021,316.26804,87.49186,21.04687
137,96,170091,1771.78125,41.52612,166.43460,29.03159,16.11437,86.28863,36.05284,305.39583,331.92708,88.53745,20.67454
138,89,168637,1894.79775,41.17114,180.39160,33.46800,17.77144,75.89565,42.34034,313.00000,338.28090,84.34728,23.46138
139,83,167889,2022.75904,40.98853,195.72604,38.41650,19.64526,75.13567,47.16776,312.81928,320.19277,87.27913,25.57200
140,89,173166,1945.68539,42.27686,174.85093,35.17302,19.67538,82.52216,42.90406,315.17978,336.77528,80.51181,25.39645
141,87,173103,1989.68966,42.26147,180.22035,36.87559,18.20325,74.14739,45.41424,333.06897,334.90805,82.61345,24.06032
142,90,173947,1932.74444,42.46753,177.07317,35.38598,17.05622,76.34702,43.67190,321.48889,333.51111,84.04971,22.89875
143,94,174002,1851.08511,42.48096,169.99144,35.33341,17.48565,85.30973,42.96475,324.39362,330.39362,88.46427,23.04666
144,94,172229,1832.22340,42.04810,174.41908,35.78722,17.61310,77.93689,43.89564,321.25532,323.75532,85.72612,23.22715
145,101,172200,1704.95050,42.04102,163.25775,34.69267,16.66773,76.54003,41.97959,315.83168,303.38614,82.00235,21.76807
146,88,183447,2084.62500,44.78687,179.55191,38.13467,19.75016,79.54402,46.29303,320.40909,320.15909,87.80212,25.70945
147,92,184309,2003.35870,44.99731,171.88429,34.51831,17.15789,64.02657,42.14035,312.57609,338.92391,79.37610,22.59521
148,94,174773,1859.28723,42.66919,177.30484,31.90252,17.21351,68.86086,39.93657,288.15957,315.78723,83.36680,22.55623
149,102,186928,1832.62745,45.63672,153.35868,29.97832,15.70165,71.84168,36.23176,309.30392,325.19608,84.91831,20.46852
150,106,188525,1778.53774,46.02661,145.58823,33.36285,16.05875,77.24993,39.57786,300.35849,327.12264,87.07056,20.45868
151,103,173524,1684.69903,42.36426,164.15325,32.10152,15.34860,80.55036,38.11689,302.04854,328.07767,90.41417,19.66970
152,95,174465,1836.47368,42.59399,174.59567,31.99965,15.85185,85.21735,37.76524,309.94737,319.62105,90.26684,20.28642
153,91,180198,1980.19780,43.99365,172.63827,35.07948,17.29254,81.43791,40.57776,271.65934,344.63736,82.84937,21.48851
154,96,183225,1908.59375,44.73267,157.61603,36.02350,16.99687,78.45033,41.84108,275.86458,340.15625,84.07217,21.28466
155,110,175998,1599.98182,42.96826,148.24774,33.82485,15.87747,74.88955,39.16059,292.60000,329.05455,80.56221,19.62505
156,112,177579,1585.52679,43.35425,143.14313,32.88265,15.47889,88.31376,38.06632,305.57143,348.11607,85.26324,19.44226
157,102,177966,1744.76471,43.44873,153.75141,35.66882,16.29879,75.27401,40.80669,300.49020,351.12745,87.83720,20.37143
158,97,178601,1841.24742,43.60376,159.23178,36.54578,16.57042,76.44131,42.08009,311.79381,350.72165,82.30366,20.85616
159,96,176956,1843.29167,43.20215,163.84972,32.45676,15.69320,68.33586,38.34307,302.68750,334.47917,80.09993,20.29236
160,89,175261,1969.22472,42.78833,177.15744,32.64354,15.56387,75.12438,38.51792,306.42697,339.55056,78.20194,20.01138
161,90,175878,1954.20000,42.93896,177.21058,32.16188,16.08525,75.50637,38.21594,288.96667,348.02222,80.77386,20.55519
162,91,176943,1944.42857,43.19897,175.60934,36.39206,16.62999,80.91575,42.49560,312.75824,351.90110,82.82322,20.85328
163,89,180171,2024.39326,43.98706,174.42914,37.11599,17.24449,68.73157,42.98953,291.69663,339.14607,80.55778,21.38916
164,89,183754,2064.65169,44.86182,168.84484,35.53431,16.99312,67.37150,41.54391,293.95506,361.78652,75.87085,21.65159
165,78,184578,2366.38462,45.06299,193.31127,39.38999,18.02947,76.13880,46.55427,291.88462,343.93590,75.54439,23.81870
166,77,184222,2392.49351,44.97607,197.81898,40.82011,18.87622,76.16530,48.86923,286.48052,353.27273,80.60210,24.49988
167,97,177967,1834.71134,43.44897,156.97091,34.77413,16.39567,78.93077,40.88988,295.34021,330.25773,88.70528,20.82545
168,105,175497,1671.40000,42.84595,147.57642,33.52543,16.11287,82.61958,38.88132,290.16190,326.13333,88.88919,20.28726
169,97,175388,1808.12371,42.81934,154.48479,34.11452,16.94805,75.45155,39.88191,285.34021,324.31959,90.86877,21.15375
170,109,173057,1587.67890,42.25024,140.23702,32.36284,15.98643,82.99939,37.06950,298.30275,334.52294,89.42599,19.62993
171,102,174226,1708.09804,42.53564,147.03064,35.83733,15.77998,76.83619,40.21859,283.74510,324.84314,82.68103,19.56623
172,104,174269,1675.66346,42.54614,146.50485,34.41141,16.29647,76.73531,39.17539,279.38462,319.46154,79.78419,20.16323
173,109,173600,1592.66055,42.38281,141.88777,33.85726,15.95973,78.04231,39.17735,296.73394,308.79817,87.25178,20.06084
174,100,176763,1767.63000,43.15503,149.02071,34.80477,16.04612,81.40973,39.66368,293.41000,315.81000,88.69249,20.18662
175,94,176064,1873.02128,42.98438,160.77428,36.79678,16.40259,77.89334,42.00891,295.72340,331.54255,86.28525,20.82134
176,97,176306,1817.58763,43.04346,157.17735,37.05988,16.12207,77.23324,42.20344,299.10309,344.87629,86.30135,20.98382
177,100,177876,1778.76000,43.42676,155.70997,36.13634,16.15471,76.88926,41.62814,307.60000,349.07000,81.35763,21.03300
178,94,178330,1897.12766,43.53760,166.29513,39.05509,17.52471,71.79009,44.91830,287.27660,342.45745,79.20323,22.57737
179,101,176474,1747.26733,43.08447,158.59645,33.92764,15.08436,72.85116,39.29467,305.51485,344.71287,88.85762,19.83181
180,104,179044,1721.57692,43.71191,151.82805,34.75370,16.12204,86.97220,40.07224,305.25000,337.93269,86.73382,20.34242
181,114,179468,1574.28070,43.81543,138.00476,30.53475,15.27828,80.34045,35.69125,300.97368,344.13158,86.86320,19.02753
182,107,180603,1687.87850,44.09253,148.25526,33.82477,15.75545,77.49053,39.25282,296.01869,352.35514,81.58747,20.27744
183,117,180169,1539.90598,43.98657,135.09567,32.77667,15.93411,78.53908,38.28495,291.53846,352.65812,88.94565,20.48736
184,111,179726,1619.15315,43.87842,140.65017,33.94566,16.48308,75.02921,39.67149,290.91892,345.25225,86.12381,21.35191
185,101,180683,1788.94059,44.11206,151.39975,35.98970,17.58280,70.79756,42.19271,271.62376,339.79208,84.54045,22.75147
186,101,183337,1815.21782,44.76001,145.56200,32.46215,16.73808,72.80874,38.67577,273.66337,336.84158,82.46358,21.59865
187,94,177456,1887.82979,43.32422,153.18605,36.93460,18.22284,73.37518,43.52554,260.76596,318.91489,80.45387,23.93963
188,101,175605,1738.66337,42.87231,147.43599,35.34540,17.32342,69.74409,41.61523,280.03960,340.73267,78.23105,22.51674
189,101,175555,1738.16832,42.86011,154.26929,35.98457,17.18084,70.13169,42.81961,281.95050,334.12871,79.86676,22.40204
190,99,176089,1778.67677,42.99048,155.74594,36.65395,17.36702,69.30733,43.34743,279.11111,337.19192,80.04078,22.37200
191,86,177836,2067.86047,43.41699,177.36115,38.89027,18.98321,77.03958,46.53004,292.52326,341.53488,83.95702,24.48757
192,98,177133,1807.47959,43.24536,159.49604,35.19911,17.94135,72.12290,41.91168,303.41837,323.54082,80.18534,22.73965
193,103,177527,1723.56311,43.34155,154.67149,36.21256,17.56049,69.75462,42.91327,300.54369,317.94175,74.38838,22.52751
194,100,174798,1747.98000,42.67529,169.21518,35.80032,17.54162,75.12054,43.42297,311.31000,307.38000,78.25943,22.71892
195,101,176869,1751.17822,43.18091,164.44041,34.21782,16.59669,75.38196,41.77955,286.84158,330.33663,86.11054,21.57637
196,104,177814,1709.75000,43.41162,159.18407,31.66822,15.88886,72.39334,38.82842,293.37500,318.89423,80.19605,20.12625
197,91,179222,1969.47253,43.75537,176.92794,33.19114,16.69723,77.59525,40.77868,302.75824,324.61538,82.96481,21.55248
198,101,181240,1794.45545,44.24805,159.82558,32.54833,15.81290,88.71014,39.12641,291.58416,313.41584,97.48098,20.06082
199,104,180630,1736.82692,44.09912,156.53852,33.93276,16.47089,78.88478,40.78081,297.67308,316.47115,90.91003,20.40048
200,106,182509,1721.78302,44.55786,149.52025,31.07650,16.20946,83.86810,37.63854,279.66981,313.14151,89.29410,20.14238
201,102,181592,1780.31373,44.33398,154.81771,30.84086,16.21444,74.72057,37.78290,282.36275,317.75490,85.34597,20.22511
202,96,179043,1865.03125,43.71167,169.89930,34.41106,17.40661,74.16287,41.69627,281.32292,307.52083,90.99739,22.30471
203,94,178657,1900.60638,43.61743,173.33478,34.15775,18.13245,79.23723,41.70904,297.08511,316.30851,90.80749,22.90139
204,98,179753,1834.21429,43.88501,164.48618,33.20570,18.65540,84.81640,40.72649,273.97959,315.48980,97.01791,23.60590
205,101,185675,1838.36634,45.33081,161.64387,30.89256,17.43523,85.45860,38.25646,297.69307,316.63366,95.32081,22.31793
206,100,185210,1852.10000,45.21729,164.23712,33.29290,17.46165,79.56369,41.15584,286.23000,320.52000,89.16734,22.72210
207,115,172586,1500.74783,42.13525,148.13187,32.00930,15.84092,72.87123,38.77745,308.53043,294.33913,84.50677,20.40711
208,102,180506,1769.66667,44.06885,165.02103,31.73438,16.68173,77.74986,39.05723,295.12745,299.06863,90.00614,21.40513
209,109,172487,1582.44954,42.11108,151.03824,31.47208,15.79341,75.84982,37.81812,293.69725,311.89908,84.55835,20.11661
210,109,172979,1586.96330,42.23120,147.79969,30.51105,16.22607,74.71949,36.96250,284.74312,338.50459,90.90245,20.47245
211,114,170082,1491.94737,41.52393,143.46052,31.89217,16.21915,76.16870,38.33427,299.18421,323.90351,86.02816,20.62680
212,118,168098,1424.55932,41.03955,141.14640,31.58958,16.48125,75.43192,37.77660,315.83898,303.18644,83.97356,20.85187
213,109,168318,1544.20183,41.09326,151.63083,32.39707,17.12523,82.63337,38.77799,311.44037,313.83486,91.08156,21.59396
214,116,168257,1450.49138,41.07837,142.59633,30.34621,17.08868,77.45998,36.34423,323.39655,313.39655,85.30964,21.28096
215,115,168909,1468.77391,41.23755,143.63969,31.84603,16.68374,78.01335,38.03609,329.82609,292.46087,86.23561,21.26776
216,112,168653,1505.83036,41.17505,148.24211,32.52255,16.52698,76.01404,38.49261,314.25000,291.28571,88.61242,20.94793
217,113,170562,1509.39823,41.64111,143.14108,31.55566,16.25373,79.75589,37.76014,323.32743,299.55752,89.88662,20.72370
218,100,171760,1717.60000,41.93359,157.59840,33.52357,17.28644,78.13578,40.81574,326.48000,324.01000,83.24879,22.23045
219,97,167246,1724.18557,40.83154,161.85738,33.07711,17.52201,72.86016,40.74849,331.03093,315.81443,90.65440,22.68670
