Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,459,64935,141.47059,15.85327,41.81645,12.55617,6.76569,70.97922,14.41523,319.87582,329.63181,91.31888,8.24796
2,462,61977,134.14935,15.13110,39.70532,12.38437,6.70590,72.46726,14.17336,320.93939,334.70563,91.77543,8.04792
3,455,64041,140.74945,15.63501,40.54458,12.41201,6.75768,68.51201,14.11305,317.76044,325.09890,89.81424,8.16795
4,438,61221,139.77397,14.94653,41.15164,12.45386,6.76318,70.99498,14.26695,329.35845,316.12329,94.61053,8.09686
5,460,63895,138.90217,15.59937,40.56902,12.21383,6.67157,71.46328,14.06709,320.80000,319.87609,95.83224,8.05762
6,459,66506,144.89325,16.23682,41.17929,12.26370,6.80001,69.44572,13.98764,320.77342,324.27887,90.59243,8.14702
7,447,64850,145.07830,15.83252,40.41564,12.16744,6.70271,72.77472,13.88956,332.55481,318.54362,91.32295,8.02408
8,424,68336,161.16981,16.68359,43.67060,12.94488,6.93372,71.25125,14.82420,334.28538,316.79953,91.52680,8.35344
9,441,71297,161.67120,17.40649,42.72839,12.48472,6.76597,69.63269,14.34452,333.85261,329.29705,94.27121,8.15372
10,429,69413,161.80186,16.94653,42.75494,12.45017,6.66689,72.33021,14.26216,338.64336,322.37529,92.84316,7.98645
11,437,72572,166.06865,17.71777,40.93778,12.18127,6.62233,70.35926,14.00490,339.40046,334.90847,94.31029,7.88230
12,425,75087,176.67529,18.33179,42.37941,12.79902,6.76646,73.88589,14.62598,332.79765,332.07059,91.54762,8.06640
13,429,77743,181.21911,18.98022,42.63919,12.32560,6.52307,70.61185,14.13738,335.23310,326.45921,92.81143,7.89586
14,421,78100,185.51069,19.06738,41.60258,12.46995,6.59446,71.77677,14.32873,333.56770,323.74109,93.90392,8.04553
15,441,80748,183.10204,19.71387,40.60848,11.92322,6.50145,70.51548,13.70524,345.19501,329.49660,91.67462,7.83040
16,415,83077,200.18554,20.28247,42.95550,12.29971,6.69200,70.63051,14.28083,337.26988,320.90602,92.28630,8.14384
17,422,86767,205.60900,21.18335,42.50236,12.47605,6.74260,69.01422,14.45008,328.84360,324.27251,92.70120,8.17229
18,392,89759,228.97704,21.91382,46.50752,13.24970,6.98231,72.34300,15.36897,322.72194,319.90561,92.03579,8.56848
19,389,95077,244.41388,23.21216,46.85953,13.79926,7.03868,74.74749,15.88802,321.84062,323.52442,90.92516,8.63536
20,391,96486,246.76726,23.55615,48.00546,13.71798,7.03110,70.51557,15.96154,319.56010,314.29156,90.05525,8.68858
21,381,102164,268.14698,24.94238,48.70061,13.67235,7.18900,67.99221,15.89488,310.99475,316.96850,90.16088,8.80517
22,353,106438,301.52408,25.98584,51.50762,14.27552,7.52486,74.88017,16.69176,317.71955,318.98584,92.50570,9.24432
23,337,110200,327.00297,26.90430,54.21997,14.84639,7.81350,73.35398,17.35046,307.07715,318.01187,95.19001,9.64987
24,352,106106,301.43750,25.90479,51.87209,14.34705,7.60009,68.90978,16.66457,300.50568,319.21591,94.62027,9.29596
25,322,108909,338.22671,26.58911,56.53730,15.10195,7.72339,66.13585,17.88757,309.70186,315.42236,91.59420,9.64296
26,321,111685,347.92835,27.26685,57.31982,14.95402,7.78347,64.88353,17.56314,316.73209,318.13084,92.43304,9.75459
27,314,121693,387.55732,29.71021,59.88033,15.60866,7.94470,68.73081,18.71897,324.62102,325.27707,91.53951,10.07866
28,323,124906,386.70588,30.49463,57.37082,14.90102,7.82331,69.81436,17.78251,322.82043,325.78019,94.10360,9.74805
29,329,128299,389.96657,31.32300,56.72398,14.58680,7.70391,70.43305,17.54983,326.09726,324.71733,96.93724,9.71893
30,285,141146,495.24912,34.45947,61.84310,14.45291,7.56943,68.48629,18.05956,309.63158,352.20000,92.66686,10.16146
31,270,145979,540.66296,35.63940,62.62067,14.75126,7.74224,71.54410,18.50708,306.29259,360.86296,90.35198,10.36424
32,273,153186,561.12088,37.39893,62.86170,13.45434,7.24383,67.48257,17.22543,304.53114,351.19414,88.96913,9.87386
33,257,160747,625.47471,39.24487,65.87434,12.38495,7.21898,67.53473,15.68035,304.81323,363.82879,94.60082,9.14897
34,254,169608,667.74803,41.40820,65.96198,14.24871,7.02027,74.85326,17.51165,298.83071,360.12598,97.87164,9.85369
35,252,176575,700.69444,43.10913,66.75979,12.08319,7.08891,75.13736,15.12259,316.21429,350.98413,94.25960,8.78961
36,3,406309,135436.33333,99.19653,912.62976,240.73956,240.26776,0.89398,301.69889,298.00000,126.00000,135.00000,213.33333
37,1,406599,406599.00000,99.26733,2657.03662,719.97888,719.04602,179.98340,902.26825,1.00000,1.00000,135.00000,638.00000
38,1,406765,406765.00000,99.30786,2610.26709,719.96191,719.35651,174.98607,902.26825,1.00000,1.00000,135.00000,638.00000
39,1,406850,406850.00000,99.32861,2605.05371,719.94934,719.51935,176.44313,902.26825,1.00000,1.00000,135.00000,638.00000
40,1,407016,407016.00000,99.36914,2552.97046,719.92084,719.84143,164.24759,902.26825,1.00000,1.00000,135.00000,638.00000
41,1,407006,407006.00000,99.36670,2555.79907,719.92059,719.82404,170.56198,902.26825,1.00000,1.00000,135.00000,638.00000
42,1,407039,407039.00000,99.37476,2551.31372,719.90875,719.89423,17.72964,902.26825,1.00000,1.00000,135.00000,638.00000
43,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
44,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
45,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
46,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
47,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
48,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
49,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
50,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
51,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
52,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
53,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
54,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
55,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
56,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
57,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
58,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
59,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
60,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
61,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
62,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
63,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
64,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
65,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
66,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
67,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
68,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
69,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
70,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
71,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
72,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
73,1,407044,407044.00000,99.37598,2549.65674,719.90588,719.90588,0.00000,902.26825,1.00000,1.00000,135.00000,638.00000
74,1,407022,407022.00000,99.37061,2563.21313,719.91687,719.85602,13.90398,902.26825,1.00000,1.00000,135.00000,638.00000
75,186,181447,975.52151,44.29858,69.33985,12.31789,7.77073,67.85211,15.55828,332.56989,343.97849,95.78222,9.45566
76,197,180719,917.35533,44.12085,65.57330,12.08319,7.86254,75.87239,15.29707,344.86802,328.08122,96.68644,9.48478
77,196,174756,891.61224,42.66504,67.44564,11.99679,7.87788,75.72392,15.27877,355.67857,339.19898,99.02497,9.59252
78,204,172632,846.23529,42.14648,62.45788,13.47212,7.77013,74.09275,17.11047,367.75000,338.88725,95.40904,10.30627
79,207,169054,816.68599,41.27295,60.17130,12.86288,7.53596,68.86256,16.36738,346.39614,351.64734,95.75701,9.99714
80,216,163640,757.59259,39.95117,58.62839,13.09606,7.57627,69.33407,16.57675,347.85648,340.24074,93.14753,10.08853
81,218,158564,727.35780,38.71191,58.57157,13.06454,7.54952,72.03863,16.54332,348.31193,344.67890,95.06873,10.05876
82,210,157475,749.88095,38.44604,59.63846,13.06668,7.64787,70.15761,16.63639,343.23810,356.06190,91.93437,10.20310
83,212,153899,725.93868,37.57300,57.37082,12.57650,7.66618,65.95072,16.10487,317.23113,355.44340,93.85037,10.08457
84,199,150590,756.73367,36.76514,61.14646,12.70457,7.65065,66.37687,16.46746,316.85930,353.35176,94.61455,10.25983
85,207,148505,717.41546,36.25610,60.40050,12.87188,7.71984,69.10054,16.55843,327.39130,342.56522,96.32081,10.29621
86,204,144503,708.34804,35.27905,60.44041,12.91073,7.81218,64.81068,16.68453,317.06373,347.90686,85.81744,10.42547
87,207,140571,679.08696,34.31909,59.01394,14.44081,8.28858,63.14488,18.14835,322.78744,347.62319,86.83271,10.62140
88,209,139745,668.63636,34.11743,56.73294,12.39999,7.55039,62.33784,15.92417,335.68421,353.32057,87.94518,10.14599
89,196,136799,697.95408,33.39819,61.15615,13.43894,8.05185,65.87507,17.39979,332.59694,359.54592,83.34615,10.95265
90,223,132463,594.00448,32.33960,56.31743,13.58161,7.56383,66.80763,16.83909,315.10762,359.10762,93.42810,9.84257
91,221,131823,596.48416,32.18335,56.20758,14.16897,8.14118,66.57498,17.72948,307.55656,358.84615,88.26910,10.42984
92,236,129547,548.92797,31.62769,52.81860,14.31159,7.43824,67.53217,17.22345,293.37712,343.72881,89.97404,9.59059
93,246,129247,525.39431,31.55444,50.37381,13.78253,7.44493,62.98394,16.55808,308.30488,339.50407,87.90799,9.54594
94,264,126519,479.23864,30.88843,47.48525,13.13393,7.04803,68.49081,15.72629,308.03788,342.76515,88.70934,9.00306
95,256,124192,485.12500,30.32031,48.36303,13.23387,7.14117,63.37496,15.92822,309.53516,341.13672,90.44625,9.14308
96,259,120402,464.87259,29.39502,48.37327,12.86409,6.97182,65.77262,15.47762,313.82625,355.00000,89.63024,8.89473
97,274,118727,433.31022,28.98608,46.78641,12.78805,6.77891,63.30616,15.33280,309.04015,347.33942,89.14921,8.65852
98,259,115546,446.12355,28.20947,49.11422,14.01877,7.17653,67.78490,16.40579,316.85328,330.99228,89.73976,8.84414
99,285,112136,393.45965,27.37695,45.03051,13.16891,6.76431,65.89880,15.42676,320.04561,325.52632,93.44768,8.23619
100,282,111018,393.68085,27.10400,45.99838,13.00049,6.74532,66.25237,15.26228,323.56383,333.02837,88.07997,8.42090
101,285,108919,382.17193,26.59155,45.05975,13.09626,7.49406,68.21653,15.76571,322.28070,329.92982,88.21038,9.05512
102,289,105081,363.60208,25.65454,43.91795,12.89199,7.24455,67.40964,15.30527,314.01384,342.21799,89.99963,8.70414
103,281,103336,367.74377,25.22852,46.08417,13.42809,7.45742,63.82395,15.76462,321.53381,342.66904,84.71805,9.03588
104,288,101697,353.11458,24.82837,43.83587,13.36476,7.28278,64.93335,15.62662,318.94097,326.57639,91.04033,8.72788
105,287,97807,340.79094,23.87866,44.95608,13.21955,7.29839,62.12854,15.52552,320.12544,331.40070,88.55929,8.73643
106,284,95244,335.36620,23.25293,44.45349,13.27517,7.26440,67.43618,15.52984,316.46831,329.88380,85.95567,8.76171
107,302,91759,303.83775,22.40210,43.04454,12.63437,7.03357,63.05329,14.87365,323.40066,324.27152,90.51820,8.51832
108,314,91027,289.89490,22.22339,42.03123,12.37268,6.92096,68.13200,14.65415,305.03185,320.05732,87.93400,8.33078
109,314,88164,280.77707,21.52441,42.07345,12.59000,7.11543,63.32671,14.71418,301.55414,318.45541,84.37928,8.50708
110,329,85354,259.43465,20.83838,40.00733,12.14329,6.97308,66.16213,14.12046,297.21884,321.79635,84.68046,8.32348
111,332,82621,248.85843,20.17114,39.23789,11.80153,6.86474,63.12803,13.79519,291.45482,326.01807,89.48904,8.14965
112,347,79917,230.30836,19.51099,37.57095,11.55785,6.81242,68.87272,13.36010,305.10951,328.70029,90.91715,8.05294
113,366,77465,211.65301,18.91235,35.95870,11.17506,6.53026,64.16845,12.90808,304.28415,327.08743,91.34253,7.70632
114,350,75128,214.65143,18.34180,37.21805,11.79069,6.73184,68.25309,13.45481,303.72286,332.60286,84.79687,7.96069
115,349,73522,210.66476,17.94971,37.74679,11.95537,6.78936,65.05330,13.66856,294.24069,326.34097,90.48362,8.03843
116,360,69508,193.07778,16.96973,37.07868,11.67057,6.77070,64.06653,13.29158,298.87778,336.22222,86.13170,7.97192
117,374,66591,178.05080,16.25757,35.50421,11.15274,6.71410,69.99984,12.71409,309.97326,325.39840,91.17828,7.76303
118,373,64027,171.65416,15.63159,36.22588,11.40717,6.74993,70.07591,12.95035,315.88472,326.41555,88.30259,7.87668
119,399,61158,153.27820,14.93115,34.99156,10.85960,6.53748,72.13626,12.44476,302.37594,323.39348,87.69588,7.68508
120,409,58565,143.19071,14.29810,33.89770,10.65181,6.46818,67.26104,12.21488,315.84108,321.77017,89.76717,7.59321
121,428,58794,137.36916,14.35400,33.34440,10.77554,6.34078,66.30746,12.21415,305.57243,325.99065,85.99768,7.43435
122,441,56609,128.36508,13.82056,32.43761,10.42062,6.19685,63.44703,11.92167,303.90476,322.75057,84.24096,7.26180
123,463,55146,119.10583,13.46338,30.88731,10.14037,6.03336,67.37923,11.49546,297.74082,325.96760,90.50980,6.99842
124,460,53840,117.04348,13.14453,31.11655,10.23832,6.12194,67.35470,11.62684,302.67391,324.96957,91.41205,7.08007
125,460,54448,118.36522,13.29297,32.14663,10.81392,6.28824,66.18742,12.23827,301.67391,329.09348,89.05181,7.32853
126,428,53418,124.80841,13.04150,33.97191,11.27484,6.46074,68.80414,12.77954,303.16355,322.47430,90.60801,7.58476
127,437,52921,121.10069,12.92017,33.90491,11.14425,6.45731,67.34639,12.64657,297.63844,322.43021,91.70938,7.57665
128,430,52002,120.93488,12.69580,34.15058,11.19457,6.50751,71.15105,12.60251,305.32326,322.02791,91.18097,7.63554
129,434,51623,118.94700,12.60327,34.33662,11.36731,6.50777,71.29099,12.81601,306.22581,323.91014,90.71813,7.62097
130,454,50530,111.29956,12.33643,33.14626,10.94333,6.34245,67.02639,12.28583,296.58811,324.65639,89.17912,7.36713
131,479,51662,107.85386,12.61279,32.56587,10.92986,6.26226,65.91538,12.25220,303.81420,325.92276,89.70955,7.29036
132,475,50711,106.76000,12.38062,33.02525,11.06311,6.25662,69.57930,12.42360,309.37263,326.01263,89.63527,7.28764
133,486,52494,108.01235,12.81592,33.98805,11.42462,6.51670,70.57332,12.83130,309.36214,321.54527,86.92591,7.56396
134,490,52020,106.16327,12.70020,33.80741,11.13778,6.52751,72.35717,12.50265,311.07347,318.89592,89.55677,7.57511
135,497,52048,104.72435,12.70703,33.83169,11.28680,6.57780,69.04470,12.69027,306.93159,317.27565,86.77272,7.65016
136,503,54379,108.10934,13.27612,34.81932,11.53389,6.56330,70.83972,12.92562,298.38370,315.43141,88.71220,7.68012
137,484,54690,112.99587,13.35205,36.01420,11.75837,6.63743,70.86075,13.19619,299.32231,317.14256,90.78080,7.77842
138,447,53806,120.37136,13.13623,38.75434,12.09086,6.89114,70.30870,13.75735,303.77405,320.18121,85.95601,8.14863
139,468,54197,115.80556,13.23169,36.57954,11.65841,6.72613,71.62885,13.21019,307.31197,322.17521,90.93700,7.94796
140,480,55702,116.04583,13.59912,37.15218,11.85467,6.83174,72.36179,13.48728,300.91042,312.80208,88.56649,8.05510
141,476,55203,115.97269,13.47729,38.23531,12.22823,6.90854,69.73645,13.78436,298.65546,317.29622,89.23978,8.19486
142,486,54568,112.27984,13.32227,37.04144,12.00455,6.75862,70.85168,13.49000,297.89918,306.48971,91.10354,7.98903
143,490,53604,109.39592,13.08691,37.13377,11.89867,6.69773,68.73126,13.39258,307.23878,311.55714,89.83074,7.95687
144,490,53378,108.93469,13.03174,36.88108,11.77055,6.63746,67.47280,13.23566,305.15306,304.68163,92.02147,7.81437
145,481,52975,110.13514,12.93335,37.39018,12.08342,6.84689,70.11383,13.53310,309.19751,298.22037,89.81071,8.01003
146,490,52813,107.78163,12.89380,37.09149,11.74350,6.76776,67.20850,13.20416,297.99388,299.12857,88.59407,7.94444
147,467,50908,109.01071,12.42871,37.28856,11.93973,6.87869,68.92120,13.41496,296.76874,305.85225,86.89740,8.08739
148,491,50386,102.61914,12.30127,36.15345,11.90035,6.80223,70.66084,13.26750,298.45010,303.73727,87.33724,7.97955
149,488,51148,104.81148,12.48730,37.05246,12.04884,6.82505,73.53693,13.52365,296.14959,312.23566,88.04965,8.06911
150,479,48559,101.37578,11.85522,36.33522,11.58397,6.66715,69.61670,12.95520,312.07098,315.48017,90.30943,7.81729
151,496,49326,99.44758,12.04248,35.89300,11.60096,6.47888,67.88428,13.01247,300.27621,318.92137,88.99893,7.61668
152,496,44461,89.63911,10.85474,33.38860,11.10396,6.40487,65.71155,12.39461,301.18145,315.00202,88.37243,7.46256
153,468,40838,87.26068,9.97021,32.84939,10.85176,6.27773,66.20016,12.15005,300.89530,317.14103,91.07776,7.30281
154,478,35901,75.10669,8.76489,29.62648,10.03659,5.89357,67.02380,11.16726,311.02301,321.62971,91.42025,6.79739
155,431,30813,71.49188,7.52271,28.59199,10.08940,5.90714,68.02566,11.08694,303.20650,315.76102,92.62142,6.68426
156,408,27094,66.40686,6.61475,27.21198,9.52266,5.79302,68.75818,10.45062,303.79657,307.16176,91.56757,6.53051
157,352,23173,65.83239,5.65747,26.83823,9.49105,5.81444,67.84206,10.35662,298.17045,305.65057,91.19859,6.50743
158,308,20328,66.00000,4.96289,26.68451,9.57058,5.77252,71.88629,10.41439,297.24675,299.75000,93.19055,6.42581
159,283,18828,66.53004,4.59668,26.91466,9.53493,5.84220,73.00720,10.42270,296.06007,309.53357,91.96163,6.50761
160,254,16770,66.02362,4.09424,27.08962,9.52362,5.77673,67.89892,10.45119,286.05118,308.77559,89.24362,6.50979
161,244,14961,61.31557,3.65259,25.53929,9.27475,5.53792,62.81462,10.10911,290.84016,305.06148,89.53984,6.18605
162,237,14194,59.89030,3.46533,25.23841,8.98521,5.57246,62.50484,9.84687,297.41772,310.61603,87.83231,6.22877
163,215,12275,57.09302,2.99683,24.95488,8.97568,5.53220,63.83898,9.79328,304.96744,309.18140,89.90538,6.18236
164,206,11492,55.78641,2.80566,24.75287,8.99465,5.40685,65.25346,9.77208,310.38350,315.19417,90.68099,6.06196
165,196,10442,53.27551,2.54932,24.14391,8.71706,5.38623,67.74125,9.54847,299.14286,319.71429,89.89506,6.00071
166,191,9575,50.13089,2.33765,23.55862,8.79046,5.20231,65.26964,9.45497,302.75393,323.87958,92.55593,5.77161
167,185,8788,47.50270,2.14551,22.81194,8.59188,5.16197,64.92326,9.24911,289.19459,312.90270,91.89289,5.66161
168,173,8506,49.16763,2.07666,23.29819,8.49694,5.32460,69.65149,9.18654,292.97110,316.94220,95.56321,5.84523
169,158,8374,53.00000,2.04443,24.03831,8.90483,5.48090,67.52848,9.57611,299.43038,330.82278,93.57972,5.99134
170,166,8735,52.62048,2.13257,23.56502,8.71754,5.41087,72.38276,9.40483,296.04217,319.87952,91.33889,5.92478
171,172,8705,50.61047,2.12524,22.92610,8.48784,5.19092,74.76872,9.19383,293.51163,329.36628,96.79031,5.67742
172,168,8758,52.13095,2.13818,23.99229,8.89375,5.36928,72.57154,9.54539,289.38690,324.95238,93.70855,5.89275
173,182,8707,47.84066,2.12573,22.82675,8.58836,5.09826,67.18748,9.21124,284.73077,315.26923,96.07482,5.57142
174,181,8594,47.48066,2.09814,22.78097,8.50399,5.10759,72.59130,9.15068,293.12155,312.46961,96.37557,5.54546
175,169,8670,51.30178,2.11670,23.93425,8.91353,5.38084,70.35152,9.61086,296.59172,317.50296,91.00616,5.86961
176,170,8797,51.74706,2.14771,24.27763,9.00055,5.50976,65.63890,9.72620,282.56471,315.81765,88.47362,6.04479
177,180,9105,50.58333,2.22290,23.90981,8.82207,5.27252,63.95521,9.58499,298.05000,322.32222,86.72134,5.80323
178,173,9242,53.42197,2.25635,24.54819,9.10672,5.58066,69.96774,9.87095,305.23121,318.48555,91.07615,6.09567
179,157,8924,56.84076,2.17871,25.65360,9.50822,5.84039,72.40841,10.30891,305.29299,307.56688,85.26942,6.42979
180,156,8818,56.52564,2.15283,25.16640,9.26956,5.82020,67.14009,10.04509,298.94231,300.33333,88.63259,6.42335
181,171,8777,51.32749,2.14282,23.27628,8.66567,5.47648,63.03678,9.35170,307.29825,296.40936,88.89831,5.94166
182,171,8912,52.11696,2.17578,23.46532,8.63418,5.57728,62.97524,9.35020,296.26901,291.80702,90.57022,6.05199
183,162,8830,54.50617,2.15576,24.52586,9.18458,5.62050,70.05709,9.85763,300.03704,281.62963,89.69337,6.14129
184,171,8770,51.28655,2.14111,23.54328,8.80779,5.40337,70.53635,9.48942,298.10526,278.80702,84.35819,5.91368
185,176,8408,47.77273,2.05273,22.51779,8.35077,5.22176,65.42933,9.01552,280.82955,299.72159,91.63376,5.68691
186,172,8335,48.45930,2.03491,22.96405,8.48944,5.29462,67.94179,9.19007,280.96512,293.58721,88.61882,5.78644
187,182,8335,45.79670,2.03491,21.98391,8.17450,5.22778,71.97794,8.82054,278.75824,295.85165,92.25667,5.63630
188,179,8526,47.63128,2.08154,22.54987,8.31116,5.30214,64.78192,9.00980,269.27374,303.97207,91.46804,5.75926
189,175,8774,50.13714,2.14209,23.37526,8.71700,5.27170,66.87444,9.43083,273.29714,302.34857,86.89526,5.82002
190,166,8518,51.31325,2.07959,23.46913,8.55957,5.47041,65.66774,9.29737,266.96988,305.27711,93.31947,5.95042
191,165,8418,51.01818,2.05518,23.12957,8.40150,5.37313,69.52107,9.13724,282.69697,305.81818,97.47148,5.86376
192,163,8205,50.33742,2.00317,22.74617,8.28803,5.26774,63.54990,9.05802,282.47239,292.34356,95.72323,5.71158
193,148,8047,54.37162,1.96460,24.20832,8.81991,5.43569,64.04500,9.63827,283.85135,293.35811,85.18677,6.03656
194,149,7989,53.61745,1.95044,23.95638,8.79670,5.22955,62.13574,9.55948,267.47651,292.02685,87.20087,5.85697
195,135,7743,57.35556,1.89038,25.22272,9.44550,5.59084,66.79501,10.18779,273.28148,281.47407,84.87167,6.19266
196,138,7655,55.47101,1.86890,24.67398,9.11134,5.35724,66.34182,9.87706,271.76087,274.75362,85.02347,5.96401
197,131,7230,55.19084,1.76514,24.50699,9.00318,5.25263,57.75440,9.82274,266.24427,271.96183,78.94288,5.87362
198,126,7000,55.55556,1.70898,24.59426,9.12415,5.39495,58.66187,9.87487,266.69841,286.61905,82.13488,5.96837
199,135,7019,51.99259,1.71362,23.04638,8.54846,5.16484,61.39770,9.26132,266.88148,287.02963,89.94105,5.66018
200,137,7339,53.56934,1.79175,23.58927,8.68505,5.34367,64.59215,9.41502,270.13869,292.85401,86.57990,5.87591
201,137,7448,54.36496,1.81836,24.05819,8.84419,5.34776,62.94599,9.60206,261.88321,297.42336,85.99290,5.87372
202,136,7031,51.69853,1.71655,23.18070,8.57519,5.15131,66.06812,9.30813,281.13235,291.54412,90.76401,5.64381
203,136,7022,51.63235,1.71436,23.34425,8.67129,5.13734,63.48797,9.39971,270.72059,295.72794,95.30856,5.65718
204,139,6710,48.27338,1.63818,22.49015,8.39186,5.12226,64.61294,9.04858,271.36691,294.57554,90.01105,5.56195
205,142,6556,46.16901,1.60059,22.17607,8.38503,5.08973,66.94502,9.03250,273.98592,293.99296,90.75681,5.47517
206,142,6718,47.30986,1.64014,22.79667,8.61090,5.24049,73.27230,9.24671,275.78169,295.80282,94.01593,5.68661
207,147,7027,47.80272,1.71558,23.07896,8.78184,5.14903,74.48115,9.38639,265.23129,305.01361,93.58497,5.67546
208,147,7358,50.05442,1.79639,23.81860,9.03815,5.25605,65.22994,9.69555,281.29932,305.36054,89.62081,5.83682
209,146,7743,53.03425,1.89038,25.03728,9.53920,5.35089,69.19700,10.20171,275.86301,302.26027,91.20235,5.94043
210,149,7463,50.08725,1.82202,23.83367,9.04771,5.21742,61.83114,9.69488,274.57047,305.18121,92.89929,5.78508
211,153,7763,50.73856,1.89526,24.19533,9.16964,5.29703,68.70515,9.86743,274.88235,315.34641,89.69098,5.85046
212,163,8371,51.35583,2.04370,24.00617,9.01573,5.28625,69.65547,9.73376,275.74233,297.03681,93.21644,5.85224
213,165,8721,52.85455,2.12915,24.80381,9.35859,5.33703,65.24676,10.08277,280.45455,289.02424,94.43330,5.92046
214,172,8993,52.28488,2.19556,24.34159,9.19986,5.25642,59.43009,9.87378,293.50000,307.51744,88.46560,5.83850
215,155,8925,57.58065,2.17896,25.85246,9.66346,5.61837,65.42383,10.45155,277.14194,311.79355,82.00253,6.26511
216,150,9038,60.25333,2.20654,26.43041,9.77147,5.83236,64.20851,10.58950,277.77333,304.94667,81.08818,6.43218
217,153,9035,59.05229,2.20581,25.55223,9.43859,5.65358,63.62274,10.23743,295.28105,304.48366,81.89478,6.23899
218,147,9005,61.25850,2.19849,26.08968,9.58679,5.69110,66.62690,10.39980,292.78912,320.43537,83.26086,6.32029
219,156,9010,57.75641,2.19971,24.83109,9.05524,5.35661,60.58064,9.84278,302.17308,315.00641,88.15538,5.96738
220,159,9073,57.06289,2.21509,24.65673,9.09449,5.40327,59.00365,9.87087,296.33333,311.49057,88.41789,5.96661
221,155,8950,57.74194,2.18506,25.13884,9.33488,5.35592,58.99579,10.13792,288.45161,298.80645,85.79803,5.98649
222,159,9044,56.88050,2.20801,24.98888,9.25950,5.56851,57.93276,10.03603,276.67925,295.54717,76.62671,6.12018
223,153,8728,57.04575,2.13086,25.13973,9.41210,5.58974,56.04763,10.14297,298.04575,309.05229,82.45470,6.12001
