Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
37,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
38,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
39,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
40,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
41,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
42,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
43,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
44,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
45,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
46,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
47,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
48,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
49,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
50,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
51,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
52,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
53,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
54,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
55,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
56,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
57,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
58,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
59,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
60,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
61,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
62,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
63,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
64,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
65,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
66,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
67,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
68,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
69,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
70,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
71,1,407044,407044,99.37598,2549.65674,719.90588,719.90588,0,902.26825,1,1,135,638
72,1,407042,407042,99.37549,2551.31372,719.90686,719.90143,81.69170,902.26825,1,1,135,638
73,1,407033,407033,99.37329,2552.97046,719.91101,719.88135,81.63487,902.26825,1,1,135,638
74,65,165428,2545.04615,40.38770,154.59251,26.38714,15.68228,77.43565,36.26955,339.47692,348.21538,95.11823,22.40990
75,64,156619,2447.17188,38.23706,150.79164,26.13508,15.68535,74.20379,35.97350,344.43750,342.17188,90.11305,22.46039
76,69,155189,2249.11594,37.88794,139.20242,25.90389,15.29250,78.88914,35.40236,338.88406,346.33333,97.33929,21.81097
77,79,149114,1887.51899,36.40479,125.32803,24.17325,13.82142,75.63134,32.98532,342.12658,358.12658,96.22214,19.99254
78,84,141266,1681.73810,34.48877,121.47211,23.25330,12.99787,70.97527,31.56341,347.15476,350.75000,97.49091,18.75644
79,86,138525,1610.75581,33.81958,115.19697,22.13272,12.98019,79.45926,30.24998,332.41860,341.93023,94.24377,18.75854
80,77,133865,1738.50649,32.68188,125.02378,23.00366,13.41470,70.96058,32.01328,340.54545,349.54545,86.85008,19.74685
81,82,126680,1544.87805,30.92773,117.04147,24.87095,12.66880,67.53232,32.28848,346.57317,362.64634,85.03991,17.44288
82,81,125043,1543.74074,30.52808,117.79052,24.95408,12.50779,71.37964,32.58355,316.23457,382.53086,87.60338,17.38050
83,82,122917,1498.98780,30.00903,113.36652,24.74195,12.43297,60.90628,31.91255,326.87805,348.75610,87.37529,17.19386
84,88,120383,1367.98864,29.39038,104.42189,25.06563,12.13633,57.43524,31.20725,326.76136,354.77273,82.64278,16.47291
85,95,117429,1236.09474,28.66919,100.56765,25.61159,12.32024,57.94134,31.97771,316.73684,377.98947,83.26031,16.78249
86,98,115182,1175.32653,28.12061,94.57249,24.77415,11.96855,59.80488,30.46516,329.13265,371.55102,80.51042,16.06574
87,112,112149,1001.33036,27.38013,83.48165,23.06040,11.99235,58.87665,28.19794,306.85714,375.16964,79.99245,15.16994
88,99,110128,1112.40404,26.88672,92.55893,24.61834,12.87132,60.44913,30.51644,320.02020,376.39394,80.28802,16.43284
89,104,109554,1053.40385,26.74658,84.64401,22.90558,12.05274,68.00908,28.06559,313.24038,373.83654,88.81558,15.32958
90,92,105014,1141.45652,25.63818,91.38621,24.05283,12.72906,68.37651,29.84137,319.03261,360.63043,89.98234,16.34463
91,100,105772,1057.72000,25.82324,82.83021,22.49548,11.91756,60.89121,27.73389,313.74000,368.18000,86.70139,15.14088
92,95,101771,1071.27368,24.84644,89.51728,23.20768,12.49359,71.72224,28.75049,320.17895,349.11579,90.71843,15.69536
93,97,101520,1046.59794,24.78516,86.11491,22.45699,12.32442,70.26283,27.72132,308.68041,340.72165,90.74771,15.40811
94,107,99294,927.98131,24.24170,80.49605,21.06004,11.79668,71.47471,25.82208,315.04673,321.93458,82.59326,14.49763
95,107,97786,913.88785,23.87354,80.51520,21.40732,11.82143,64.36678,26.33233,306.08411,327.54206,92.90039,14.62916
96,99,93330,942.72727,22.78564,84.05391,22.11135,12.01225,71.20905,27.05714,317.61616,316.63636,92.90375,14.92564
97,96,93351,972.40625,22.79077,87.73263,22.84054,12.23019,69.81323,28.54377,305.37500,307.56250,88.16658,15.43500
98,96,89966,937.14583,21.96436,86.38449,23.61900,12.59183,66.91350,29.27529,324.42708,299.84375,89.91017,15.64820
99,104,87080,837.30769,21.25977,77.88187,21.54660,11.72595,67.96101,26.39930,319.04808,294.83654,87.42710,14.44244
100,99,85101,859.60606,20.77661,83.38209,22.33957,12.17652,64.39145,27.47501,317.33333,309.09091,83.49424,15.03874
101,101,85473,846.26733,20.86743,77.37985,21.88756,11.98551,62.28505,26.75436,313.43564,314.35644,83.68575,14.72569
102,100,80587,805.87000,19.67456,79.11507,21.36411,11.54983,60.66421,26.02036,305.89000,308.91000,86.25223,14.35456
103,99,78472,792.64646,19.15820,77.82951,21.52345,11.63005,62.46165,26.12825,303.13131,320.35354,83.57778,14.41800
104,108,77846,720.79630,19.00537,70.92020,20.09477,10.85289,64.84437,24.29250,304.63889,335.39815,84.80859,13.28829
105,99,75167,759.26263,18.35132,76.40144,20.89845,11.55130,61.48506,25.50970,291.38384,333.38384,82.43408,14.15656
106,103,75286,730.93204,18.38037,75.06691,20.85788,11.37347,60.07595,25.39417,303.58252,335.26214,80.54650,13.89863
107,105,71451,680.48571,17.44409,72.42702,20.34941,11.05682,61.33990,24.51284,314.78095,320.82857,76.67921,13.54945
108,115,70314,611.42609,17.16650,66.00903,18.42610,10.46162,64.16695,22.29477,311.04348,305.28696,83.77633,12.69674
109,121,69463,574.07438,16.95874,64.10263,17.86944,10.33528,63.21679,21.48114,333.04959,309.53719,87.89582,12.46829
110,116,66805,575.90517,16.30981,66.47223,18.58011,10.40593,65.39667,22.44319,303.12069,302.56897,92.42987,12.71557
111,129,65694,509.25581,16.03857,59.74752,17.32893,9.92004,60.20625,20.49666,302.32558,314.78295,87.24186,12.01607
112,123,64755,526.46341,15.80933,61.52656,17.66084,10.33449,59.41467,21.13539,313.75610,314.53659,80.59140,12.51456
113,127,64517,508.00787,15.75122,60.90271,18.03544,10.34868,66.83386,21.30185,307.90551,307.86614,81.95693,12.44305
114,142,58666,413.14085,14.32275,56.94405,16.35465,9.34216,67.38344,19.19824,299.09859,316.38732,87.70635,11.17974
115,143,61466,429.83217,15.00635,56.57393,17.23404,9.80860,64.85931,19.98990,295.16783,309.97902,85.86438,11.61219
116,146,55262,378.50685,13.49170,54.98416,16.08989,9.67910,69.65758,18.91906,297.82877,322.72603,85.12763,11.47052
117,159,55612,349.76101,13.57715,51.48109,15.43643,9.39869,65.98615,17.92963,293.53459,315.57862,91.18684,10.89576
118,161,52105,323.63354,12.72095,50.69375,15.17546,9.23692,78.29767,17.55161,302.47826,321.70186,91.61075,10.77297
119,167,48895,292.78443,11.93726,49.24252,14.47865,8.95791,71.15297,17.01636,299.40719,316.95808,89.05091,10.64988
120,180,49422,274.56667,12.06592,46.97123,14.02815,8.71243,70.49558,16.40672,299.72778,322.18889,92.31244,10.28632
121,182,47423,260.56593,11.57788,47.25629,14.25827,8.67970,69.48642,16.58509,312.41758,333.56593,90.09125,10.23846
122,185,47266,255.49189,11.53955,46.96153,14.32705,8.67395,68.09289,16.63999,300.73514,336.51892,94.60585,10.25493
123,190,47028,247.51579,11.48145,47.49843,14.46434,8.87241,71.73421,16.77564,295.25263,325.20000,90.17564,10.46909
124,208,47001,225.96635,11.47485,45.12084,14.55022,8.68835,66.93292,16.53032,305.20192,322.87981,91.39648,9.98567
125,209,45743,218.86603,11.16772,44.17779,14.41691,8.60952,67.67752,16.43202,300.12440,322.02392,87.64263,9.99184
126,208,46553,223.81250,11.36548,47.15764,15.21522,8.85598,72.82535,17.30472,293.85096,312.94231,91.33051,10.28158
127,205,47064,229.58049,11.49023,49.41912,15.79630,9.05608,74.20352,18.00703,288.23415,318.44390,94.10085,10.73675
128,218,47105,216.07798,11.50024,48.63824,15.57109,8.87826,70.85807,17.57795,291.65138,331.40826,91.73590,10.40436
129,219,46373,211.74886,11.32153,48.81319,16.01217,8.83283,72.68463,18.02334,301.15525,323.54338,90.80104,10.38561
130,232,49061,211.46983,11.97778,49.29758,16.05189,8.89285,72.92348,18.00474,294.93534,321.70259,84.55810,10.42071
131,234,58924,251.81197,14.38574,57.43353,17.20053,9.62972,68.91731,19.56926,292.26068,317.62821,85.14449,11.59519
132,240,61451,256.04583,15.00269,58.97118,17.91160,9.49823,69.31336,20.39099,285.03750,316.07917,85.45722,11.62307
133,238,55608,233.64706,13.57617,55.15935,17.22601,9.42249,73.29131,19.39156,289.93277,326.92017,84.52168,11.10841
134,253,68021,268.85771,16.60669,60.55940,18.42918,9.75255,65.33752,20.98543,292.22925,326.55336,84.87328,11.78846
135,235,71839,305.69787,17.53882,66.82711,19.18799,10.57119,71.61323,22.24318,285.40851,323,84.48886,12.98597
136,234,76417,326.56838,18.65649,69.70336,20.35171,10.78244,70.08627,23.37798,293.46154,321.19658,83.73805,13.25429
137,225,75234,334.37333,18.36768,71.88203,20.91199,10.86937,69.83628,23.95432,287.30667,325.79111,85.07366,13.30639
138,211,78800,373.45972,19.23828,77.52194,22.00790,11.38668,67.65780,25.38770,291.43602,328.87678,81.80245,14.10921
139,208,82730,397.74038,20.19775,82.15753,22.32851,11.27041,69.21109,25.89386,300.04327,339.66346,81.24598,13.97071
140,229,81810,357.24891,19.97314,76.05921,21.06055,10.82424,70.30819,24.26924,291.02183,335.75546,81.17725,13.49843
141,223,83307,373.57399,20.33862,76.24480,21.39407,11.31759,69.58352,24.84317,280.94170,330.54709,82.30273,13.86162
142,211,86999,412.31754,21.23999,82.91004,22.78348,12.14449,72.38871,26.42822,302.89100,332.87678,80.66264,15.15020
143,208,88727,426.57212,21.66187,83.18263,22.19303,11.55368,70.25543,26.21130,285.97596,334.54808,78.64810,14.38568
144,201,87165,433.65672,21.28052,88.16204,23.08436,11.82458,74.85572,26.84591,292.11443,327.36816,82.98922,14.75752
145,211,87334,413.90521,21.32178,83.18349,22.50248,11.65637,74.35913,26.03077,314.19905,325.77725,84.15153,14.27884
146,206,90381,438.74272,22.06567,87.64853,22.27337,11.39830,68.73326,25.98007,303.71359,327.36408,79.64484,14.03837
147,224,91823,409.92411,22.41772,80.03608,21.33833,11.01490,70.23192,24.77595,299.79018,332.90625,87.45490,13.47527
148,219,93144,425.31507,22.74023,81.81310,21.91165,11.46661,69.14295,25.39120,312.90411,338.33333,82.71562,13.93414
149,200,98282,491.41000,23.99463,89.86008,23.95445,12.01489,70.81099,27.67439,300.97000,335.51500,80.16807,14.65262
150,212,98172,463.07547,23.96777,85.79686,22.95170,11.90064,67.39797,26.48992,309.85849,341.36792,78.75664,14.55520
151,207,98190,474.34783,23.97217,88.04336,23.92927,11.92324,68.03759,27.75334,315.22222,318.70531,84.52274,14.50475
152,215,103251,480.23721,25.20776,88.72656,23.04859,11.43447,69.60021,27.11435,299.59535,339.84186,83.52359,14.10943
153,197,103679,526.28934,25.31226,97.92218,24.90896,12.21766,66.67297,28.99327,301.46193,342.19289,80.20861,15.10250
154,205,105612,515.18049,25.78418,92.53280,24.43875,12.03040,68.69485,28.48721,300.76585,338.13171,80.55660,14.94557
155,199,105886,532.09045,25.85107,96.16140,24.99381,11.86018,68.55769,28.91412,302.10050,339.85930,78.42431,14.79491
156,208,106703,512.99519,26.05054,91.93286,24.86769,12.27475,69.80484,28.91247,294.03365,336.91346,85.78914,15.19977
157,212,106443,502.08962,25.98706,91.85877,23.83281,12.04155,73.57324,27.90598,310.86321,322.38208,82.62038,14.97264
158,191,107211,561.31414,26.17456,100.70661,25.30382,12.94530,69.44762,29.96427,307.63351,325.15707,81.31380,16.16240
159,200,103694,518.47000,25.31592,95.68118,24.46154,12.34600,71.74566,29.21584,313.73500,327.74500,81.32262,15.52390
160,194,103317,532.56186,25.22388,99.35493,25.51078,13.15244,72.15150,30.32409,321.73711,322.74742,80.47817,16.49098
161,216,98067,454.01389,23.94214,88.15172,23.62874,12.26536,70.34320,27.83390,314.57407,326.49074,81.84391,15.13997
162,213,97165,456.17371,23.72192,90.87399,23.75154,12.37834,70.66928,28.08830,318.60094,329.61033,81.96143,15.34811
163,212,99270,468.25472,24.23584,88.53886,23.40163,12.01914,66.86192,27.46118,320.47642,334.76415,81.17724,14.93593
164,205,100740,491.41463,24.59473,91.45188,23.16595,12.28387,63.77631,27.25301,311.84390,322.47805,79.65231,15.30903
165,215,96929,450.83256,23.66431,86.15369,22.42391,11.69071,64.58214,26.40808,322.48837,327.67442,79.20398,14.57820
166,211,97615,462.63033,23.83179,86.40337,22.14516,11.72843,63.72005,26.14441,319.12796,338.84834,74.11499,14.54055
167,216,91411,423.19907,22.31714,84.01991,21.65866,11.43457,65.93016,25.68206,325.75000,332.92130,77.77405,14.36757
168,217,92320,425.43779,22.53906,84.32948,22.23877,11.53052,75.31351,26.31945,322.67742,338.76498,81.65528,14.48254
169,228,86908,381.17544,21.21777,79.96083,21.74721,11.04359,69.46071,25.25838,312.99561,330.10088,82.55566,13.95257
170,235,85712,364.73191,20.92578,79.44301,20.47192,10.97075,71.99289,24.07582,306.54468,323.05106,85.21295,13.75268
171,223,87107,390.61435,21.26636,81.83923,21.79172,11.00179,72.45827,25.58849,296.98655,330.78475,88.08151,13.93438
172,229,86301,376.86026,21.06958,82.07880,21.75771,10.88072,67.46763,25.33239,298.36245,344.74672,87.92979,13.57044
173,234,88734,379.20513,21.66357,79.02795,21.24302,10.91109,74.11279,24.59851,300.89316,339.43162,87.34766,13.47880
174,219,89456,408.47489,21.83984,83.88685,21.29643,11.29988,73.89196,25.08884,302.81735,332.60731,82.44194,13.85596
175,223,88814,398.26906,21.68311,82.17136,21.37568,11.15918,72.25567,24.89604,300.20628,321.90583,84.10915,13.62171
176,218,89086,408.65138,21.74951,84.12340,21.68805,11.28897,72.52161,25.46998,297.79358,331.55963,83.82324,13.96538
177,221,83717,378.80995,20.43872,81.15458,22.26665,11.15528,63.88653,25.68091,310.89140,325.31674,80.23725,13.68006
178,214,84021,392.62150,20.51294,83.37097,23.08518,11.49422,68.32984,26.87265,313.36916,333.40654,78.66829,14.43040
179,202,85071,421.14356,20.76929,87.39629,23.97683,11.77844,67.59974,28.00675,310.47525,331.41584,76.89595,14.75417
180,201,85100,423.38308,20.77637,89.72722,24.07707,11.93916,70.26998,28.13845,323.95025,316.25871,81.14776,14.95038
181,207,83660,404.15459,20.42480,88.62073,23.48101,11.28696,72.66103,27.65736,304.28502,312.58937,86.26427,14.25162
182,216,82300,381.01852,20.09277,85.98282,22.64679,11.75195,73.02745,26.36098,299.93981,321.97685,79.96659,14.60983
183,216,82077,379.98611,20.03833,85.53315,22.90783,12.21500,71.78585,26.72656,308.51852,327.15278,79.03095,15.03694
184,230,77577,337.29130,18.93970,76.50479,22.42367,11.36695,72.35782,25.50193,300.41304,331.48261,79.22143,13.85745
185,220,82217,373.71364,20.07251,83.85982,23.31303,11.55417,71.88061,26.69322,307.59545,322.00455,79.31681,14.31089
186,225,84002,373.34222,20.50830,82.31772,22.76334,11.29367,70.16450,26.43720,299.42667,301.19111,85.44930,14.02631
187,214,84905,396.75234,20.72876,88.03518,22.76181,11.58881,69.17453,26.71789,287.08879,309.71028,86.97184,14.46425
188,221,80666,365.00452,19.69385,83.32231,22.54057,11.44188,71.95768,26.33025,286.15385,294.60633,87.26784,14.22565
189,252,80355,318.86905,19.61792,72.80035,20.49320,10.60987,70.65583,23.52704,293.59127,300.12302,87.66518,12.88115
190,229,82876,361.90393,20.23340,79.27759,21.60278,11.38360,68.19566,25.07164,285.47162,306.00873,82.57425,14.07913
191,225,81667,362.96444,19.93823,80.97599,22.50470,11.83588,67.85617,26.05760,296.66222,311.83556,78.34616,14.64650
192,213,82955,389.46009,20.25269,84.12792,22.86380,11.69058,76.48816,26.89710,285.66197,312.17371,82.16183,14.68299
193,217,75001,345.62673,18.31079,78.53554,21.25497,11.30987,72.04762,24.73327,292.71429,297.84793,87.47036,13.93941
194,226,75187,332.68584,18.35620,75.85794,20.59696,10.96304,68.50115,23.87377,296.07080,309.40708,84.19170,13.51787
195,222,75345,339.39189,18.39478,76.88949,20.96893,11.55441,72.24354,24.45067,304.77477,304.57658,84.57263,14.23406
196,224,75765,338.23661,18.49731,75.97424,20.95859,11.22512,68.56634,24.45322,306.01339,312.06250,79.28428,13.91955
197,225,80956,359.80444,19.76465,76.56529,20.76426,11.53622,67.31774,24.17054,309.81333,306.43111,86.28415,14.04705
198,226,82281,364.07522,20.08813,77.78477,21.46484,11.51110,72.76958,24.73220,301.86283,315.21239,83.23178,13.92694
199,218,79803,366.06881,19.48315,79.18031,21.57415,11.75273,70.19416,24.81839,284.08716,290.62844,84.12752,14.30509
200,226,80275,355.19912,19.59839,76.91455,21.01631,11.30997,72.49220,24.30727,279.49558,298.88938,84.44616,13.81945
201,233,75471,323.90987,18.42554,72.85242,19.97641,11.31620,69.21802,23.29853,294.78541,305.69957,87.71901,13.55908
202,245,75277,307.25306,18.37817,69.05888,19.77825,10.67377,71.04783,22.70989,287.05306,303.83673,88.06836,12.76429
203,245,74817,305.37551,18.26587,68.94378,19.23521,10.62419,68.37920,22.24418,289.68163,297.51020,82.92351,12.83411
204,241,80023,332.04564,19.53687,72.41748,19.93516,10.83156,65.35365,23.23451,290.44813,300.73444,84.00228,13.12149
205,230,75592,328.66087,18.45508,74.25943,20.66406,10.99402,65.98356,24.23922,306.96957,303.22609,84.01510,13.38375
206,224,75774,338.27679,18.49951,75.35167,20.56075,11.20013,63.18263,24.01697,290.88393,307.02679,79.26004,13.62081
207,228,75440,330.87719,18.41797,74.70422,21.06128,10.99383,71.07987,24.23684,284.71491,312.74561,83.47277,13.47626
208,232,76452,329.53448,18.66504,73.76628,21.01142,11.28770,66.18392,24.29957,289.40948,329.00862,81.32124,13.70293
209,237,76574,323.09705,18.69482,72.54264,20.85956,11.15386,66.15188,24.00719,284.45148,313.08439,80.96071,13.60075
210,226,77910,344.73451,19.02100,75.68891,21.27522,11.19594,65.57969,24.69467,274.50885,315.73894,83.25919,13.68720
211,205,81831,399.17561,19.97827,85.53547,23.06689,11.99545,67.49275,27.00175,287.57073,318.73171,85.56173,14.97756
212,198,83840,423.43434,20.46875,87.57155,22.68277,12.11121,71.36333,26.86556,291.75758,320.78283,81.69803,15.27984
213,192,84265,438.88021,20.57251,90.56509,23.96504,12.68941,73.35174,28.22473,290.45312,317.36458,85.64154,15.64520
214,182,85147,467.84066,20.78784,96.75044,25.24135,12.73792,74.73971,29.98876,296.40659,309.40659,82.35742,16.03693
215,194,84958,437.92784,20.74170,91.92098,25.07294,12.43306,70.11934,29.46276,307.64433,315.19588,77.52426,15.44784
216,195,78531,402.72308,19.17261,85.88489,23.50720,12.11061,69.39609,27.38459,294.72821,313.69744,88.24907,15.15867
217,195,77306,396.44103,18.87354,87.81605,23.45851,11.92083,71.00008,27.62447,298.33846,306.31795,78.17276,14.83316
218,196,77322,394.50000,18.87744,88.60884,22.95926,11.57654,66.75385,26.92244,296.93367,310.05102,80.05096,14.53941
219,203,76387,376.29064,18.64917,84.27283,22.21381,11.75299,66.18664,26.18821,290.55665,317.25616,82.71270,14.37721
220,192,86461,450.31771,21.10864,91.25476,24.84976,12.22363,66.85797,29.07617,311.66667,296.05729,82.90329,15.10931
221,217,81669,376.35484,19.93872,80.07571,22.02117,11.53524,63.08440,25.55293,306.06452,310.69585,82.99400,14.20188
222,222,81095,365.29279,19.79858,79.29281,21.29263,11.32150,71.87267,25.10393,296.15315,314.95495,87.05959,13.94766
223,208,80475,386.89904,19.64722,83.49819,22.34748,11.75278,69.15276,26.07357,299.54327,320.71635,89.63328,14.55200
224,222,79207,356.78829,19.33765,79.19073,21.00117,11.02287,64.64218,24.63746,306.30631,321.58559,87.24352,13.51515
225,236,73719,312.36864,17.99780,73.03844,20.33126,10.97687,69.39324,23.70290,323.25000,329.94915,87.92095,13.46153
226,228,82262,360.79825,20.08350,79.98140,21.11238,11.07201,69.64177,24.83383,324.78070,334.49123,82.04368,13.55589
227,240,72436,301.81667,17.68457,72.55914,20.15872,10.72063,64.43720,23.64340,308.19583,322.70000,83.70124,13.23078
228,229,81118,354.22707,19.80420,80.42651,21.46700,11.29081,65.41890,25.30169,315.79913,321.66812,80.22426,13.94924
229,233,71926,308.69528,17.56006,73.81114,20.56337,10.99479,65.65755,23.65466,317.31330,322.71245,85.67785,13.36042
230,234,76721,327.86752,18.73071,75.18757,20.71283,10.99814,67.87668,24.14899,312.89744,317.58974,85.87193,13.57479
231,228,73494,322.34211,17.94287,76.46407,21.02498,11.09782,68.60482,24.49227,312.12281,311.16667,90.17363,13.67743
232,227,78905,347.59912,19.26392,78.43820,21.21745,11.11489,68.27399,24.77073,305.78414,300.44493,86.02221,13.78948
233,228,78765,345.46053,19.22974,79.52627,21.49103,10.96477,69.49954,25.03300,315.14474,295.97368,86.94122,13.58514
234,236,79498,336.85593,19.40869,76.79107,21.47789,11.20073,67.70988,24.81774,306.67797,299.83898,84.06356,13.88985
235,220,80232,364.69091,19.58789,82.22700,21.80533,11.81004,70.94892,25.20393,315.69091,294.98182,80.83243,14.55718
236,236,80917,342.86864,19.75513,77.90656,21.28858,11.49316,73.78013,24.61438,310.91949,301.99153,84.68725,13.96577
237,238,81676,343.17647,19.94043,77.99678,21.73354,11.24728,71.45856,25.04075,308.64286,308.76891,83.92374,13.75497
238,268,72549,270.70522,17.71216,67.11821,19.94785,10.34676,70.46218,22.27254,301.41791,313.88433,88.35177,12.44708
239,249,84251,338.35743,20.56909,73.82584,21.00537,11.15811,70.82848,23.93308,307.87952,309.98394,83.16258,13.60646
240,243,82785,340.67901,20.21118,76.58045,21.48340,10.97721,70.78530,24.53440,301.52263,308.47325,86.55707,13.41752
241,231,83900,363.20346,20.48340,80.72019,21.95048,11.36012,73.32216,25.22462,301.02165,306.77489,81.52391,13.96383
242,211,100143,474.61137,24.44897,92.61468,23.53198,12.01089,63.27164,27.36572,302.46919,309.90995,79.01308,14.80861
