Sample,Slice,Threshold,Elements,Time(s),K(m2),Delta P(psi),Qt,K_eq(m2)
8,0600,2,32704,8.55601,1e-15,6894.76,1.132876385e-08,1.64638e-15
8,0600,3,33032,8.31762,1e-15,6894.76,nan,nan
8,0600,4,33174,8.19058,1e-15,6894.76,2.088505231e-07,3.03518e-14
8,0601,1,32094,7.60762,1e-15,6894.76,8.763192302e-09,1.27354e-15
8,0601,2,32728,7.93475,1e-15,6894.76,1.107714489e-08,1.60982e-15
8,0601,3,32992,8.25545,1e-15,6894.76,1.016766637e-07,1.47764e-14
8,0601,4,32892,8.33857,1e-15,6894.76,2.635107727e-07,3.82954e-14
8,0602,1,31912,7.18084,1e-15,6894.76,8.654760238e-09,1.25778e-15
8,0602,2,31912,0,0,0,0,0
8,0602,3,33118,7.56926,1e-15,6894.76,1.028388557e-07,1.49453e-14
8,0602,4,33030,7.24538,1e-15,6894.76,2.723494232e-07,3.95799e-14
8,0603,1,31916,8.13734,1e-15,6894.76,8.614522015e-09,1.25193e-15
8,0603,2,33014,8.25012,1e-15,6894.76,1.102355767e-08,1.60203e-15
8,0603,3,33014,0,0,0,0,0
8,0603,4,33078,8.51334,1e-15,6894.76,2.869701391e-07,4.17047e-14
8,0604,1,31878,7.40083,1e-15,6894.76,8.560250244e-09,1.24404e-15
8,0604,2,33056,8.01467,1e-15,6894.76,1.150996562e-08,1.67272e-15
8,0604,3,33214,8.04222,1e-15,6894.76,nan,nan
8,0604,4,33272,8.3546,1e-15,6894.76,3.182236381e-07,4.62467e-14
8,0605,1,31984,8.17162,1e-15,6894.76,8.514618631e-09,1.23741e-15
8,0605,2,32904,8.17438,1e-15,6894.76,1.126410879e-08,1.63699e-15
8,0605,3,33286,7.71758,1e-15,6894.76,1.221773075e-07,1.77558e-14
8,0605,4,33286,0,0,0,0,0
8,0606,1,32054,7.88064,1e-15,6894.76,8.539552604e-09,1.24103e-15
8,0606,2,32920,8.56548,1e-15,6894.76,1.150329922e-08,1.67175e-15
8,0606,3,33018,7.85311,1e-15,6894.76,1.790506837e-07,2.6021e-14
8,0606,4,33018,0,0,0,0,0
8,0607,1,32082,7.8033,1e-15,6894.76,8.831177159e-09,1.28342e-15
8,0607,2,32830,8.17037,1e-15,6894.76,1.17185913e-08,1.70304e-15
8,0607,3,32990,8.38936,1e-15,6894.76,1.525862205e-07,2.2175e-14
8,0607,4,32848,8.09583,1e-15,6894.76,3.704800033e-07,5.3841e-14
8,0608,1,32110,7.53742,1e-15,6894.76,8.932992799e-09,1.29821e-15
8,0608,2,32854,8.77673,1e-15,6894.76,1.12904176e-08,1.64081e-15
8,0608,3,33138,7.97368,1e-15,6894.76,1.376221062e-07,2.00003e-14
8,0608,4,32938,7.89932,1e-15,6894.76,3.842418477e-07,5.5841e-14
8,0609,1,32102,8.02709,1e-15,6894.76,8.841161644e-09,1.28487e-15
8,0609,2,32102,0,0,0,0,0
8,0609,3,33224,7.67617,1e-15,6894.76,1.305195388e-07,1.89681e-14
8,0609,4,33028,7.67925,1e-15,6894.76,3.896047137e-07,5.66204e-14
8,0610,1,32098,7.62837,1e-15,6894.76,8.745111707e-09,1.27091e-15
8,0610,2,32972,7.57648,1e-15,6894.76,1.144648777e-08,1.66349e-15
8,0610,3,33092,8.67268,1e-15,6894.76,1.767218077e-07,2.56826e-14
8,0610,4,32806,8.08392,1e-15,6894.76,3.60973082e-07,5.24594e-14
8,0611,1,32126,7.65568,1e-15,6894.76,8.796326466e-09,1.27835e-15
8,0611,2,33108,8.11619,1e-15,6894.76,1.11132372e-08,1.61506e-15
8,0611,3,33012,7.62724,1e-15,6894.76,2.180733584e-07,3.16921e-14
8,0611,4,33084,8.2818,1e-15,6894.76,3.587424206e-07,5.21352e-14
8,0612,1,32172,7.37325,1e-15,6894.76,8.777387878e-09,1.2756e-15
8,0612,2,32812,8.24364,1e-15,6894.76,1.071630967e-08,1.55738e-15
8,0612,3,33186,8.25202,1e-15,6894.76,2.182649729e-07,3.172e-14
8,0612,4,33232,8.23387,1e-15,6894.76,3.883939833e-07,5.64444e-14
8,0613,1,32214,8.73332,1e-15,6894.76,8.779017324e-09,1.27583e-15
8,0613,2,32966,8.57929,1e-15,6894.76,1.099468435e-08,1.59783e-15
8,0613,3,32990,8.1334,1e-15,6894.76,2.085531575e-07,3.03086e-14
8,0613,4,33018,7.87729,1e-15,6894.76,3.633666478e-07,5.28073e-14
8,0614,1,32170,7.77133,1e-15,6894.76,8.954967198e-09,1.30141e-15
8,0614,2,32880,8.01116,1e-15,6894.76,1.124239059e-08,1.63383e-15
8,0614,3,33390,8.1234,1e-15,6894.76,2.108963986e-07,3.06491e-14
8,0614,4,32874,8.07495,1e-15,6894.76,3.689470927e-07,5.36183e-14
8,0615,1,32222,7.81158,1e-15,6894.76,9.331897965e-09,1.35618e-15
8,0615,2,33010,8.42551,1e-15,6894.76,1.176780443e-08,1.71019e-15
8,0615,3,33108,8.16274,1e-15,6894.76,2.097388061e-07,3.04809e-14
8,0615,4,33122,8.41324,1e-15,6894.76,3.616264724e-07,5.25544e-14
8,0616,1,32120,7.28907,1e-15,6894.76,9.187952312e-09,1.33526e-15
8,0616,2,33042,7.75307,1e-15,6894.76,1.179811137e-08,1.71459e-15
8,0616,3,33240,8.1364,1e-15,6894.76,2.053964581e-07,2.98498e-14
8,0616,4,33212,8.08164,1e-15,6894.76,3.82481748e-07,5.55852e-14
8,0617,1,32396,7.85259,1e-15,6894.76,1.06841251e-08,1.5527e-15
8,0617,2,32916,8.09629,1e-15,6894.76,1.279590411e-08,1.8596e-15
8,0617,3,33272,7.58281,1e-15,6894.76,1.982607455e-07,2.88128e-14
8,0617,4,33042,8.02069,1e-15,6894.76,3.950099995e-07,5.74059e-14
8,0618,1,32490,7.82253,1e-15,6894.76,1.131810469e-08,1.64483e-15
8,0618,2,32954,8.10374,1e-15,6894.76,1.258513616e-08,1.82897e-15
8,0618,3,33304,7.86165,1e-15,6894.76,1.956416777e-07,2.84322e-14
8,0618,4,33144,8.55541,1e-15,6894.76,3.837701026e-07,5.57724e-14
8,0619,1,32444,7.50234,1e-15,6894.76,1.09788498e-08,1.59553e-15
8,0619,2,32960,8.24069,1e-15,6894.76,1.292134461e-08,1.87783e-15
8,0619,3,33240,7.8296,1e-15,6894.76,1.984339791e-07,2.8838e-14
8,0619,4,33218,8.57848,1e-15,6894.76,3.401178237e-07,4.94286e-14
8,0620,1,33218,0,0,0,0,0
8,0620,2,33074,8.78746,1e-15,6894.76,1.233513171e-08,1.79264e-15
8,0620,3,33274,8.17959,1e-15,6894.76,1.885649983e-07,2.74037e-14
8,0620,4,33114,7.97515,1e-15,6894.76,3.857670768e-07,5.60627e-14
8,0621,1,32472,8.16303,1e-15,6894.76,1.086219273e-08,1.57858e-15
8,0621,2,33068,8.18982,1e-15,6894.76,1.57866904e-08,2.29424e-15
8,0621,3,33064,8.04928,1e-15,6894.76,1.988953181e-07,2.8905e-14
8,0621,4,33288,7.72749,1e-15,6894.76,3.89783063e-07,5.66463e-14
8,0622,1,32734,8.1411,1e-15,6894.76,1.49144284e-08,2.16748e-15
8,0622,2,33204,8.13809,1e-15,6894.76,1.587002471e-08,2.30636e-15
8,0622,3,33220,8.21116,1e-15,6894.76,nan,nan
8,0622,4,33032,8.04302,1e-15,6894.76,3.190810667e-07,4.63713e-14
8,0623,1,32648,7.88253,1e-15,6894.76,1.46971116e-08,2.1359e-15
8,0623,2,33114,8.26974,1e-15,6894.76,1.64835013e-08,2.39551e-15
8,0623,3,33052,8.34626,1e-15,6894.76,1.722330818e-07,2.50302e-14
8,0623,4,33078,8.20241,1e-15,6894.76,3.268790335e-07,4.75046e-14
8,0624,1,32530,8.01784,1e-15,6894.76,1.743815477e-08,2.53425e-15
8,0624,2,33004,8.69838,1e-15,6894.76,1.842192745e-08,2.67722e-15
8,0624,3,33004,0,0,0,0,0
8,0624,4,33114,7.69515,1e-15,6894.76,3.074596503e-07,4.46824e-14
8,0625,1,32678,7.64015,1e-15,6894.76,1.783469364e-08,2.59188e-15
8,0625,2,33092,8.11304,1e-15,6894.76,1.922964394e-08,2.7946e-15
8,0625,3,32956,7.78643,1e-15,6894.76,1.838085577e-07,2.67125e-14
8,0625,4,33158,7.85969,1e-15,6894.76,2.51634369e-07,3.65695e-14
8,0626,1,32380,7.97036,1e-15,6894.76,1.813454008e-08,2.63545e-15
8,0626,2,32972,8.35598,1e-15,6894.76,1.794523703e-08,2.60794e-15
8,0626,3,33076,7.62573,1e-15,6894.76,1.812941809e-07,2.63471e-14
8,0626,4,33210,8.46311,1e-15,6894.76,2.853151783e-07,4.14642e-14
8,0627,1,32430,7.72282,1e-15,6894.76,1.257976057e-08,1.82819e-15
8,0627,2,33062,7.99017,1e-15,6894.76,1.528393943e-08,2.22118e-15
8,0627,3,33120,8.11039,1e-15,6894.76,1.75019138e-07,2.54351e-14
8,0627,4,33186,7.95857,1e-15,6894.76,3.384889097e-07,4.91918e-14
8,0628,1,32322,8.31675,1e-15,6894.76,1.247624929e-08,1.81315e-15
8,0628,2,32802,8.23158,1e-15,6894.76,1.401632662e-08,2.03696e-15
8,0628,3,33134,7.78899,1e-15,6894.76,1.265741524e-07,1.83947e-14
8,0628,4,32994,7.97662,1e-15,6894.76,3.439617214e-07,4.99872e-14
8,0629,1,32278,7.82611,1e-15,6894.76,1.115699055e-08,1.62142e-15
8,0629,2,32906,8.07069,1e-15,6894.76,1.175679854e-08,1.70859e-15
8,0629,3,32906,0,0,0,0,0
8,0629,4,33204,8.06216,1e-15,6894.76,2.844197309e-07,4.13341e-14
8,0630,1,32124,8.06256,1e-15,6894.76,1.078369522e-08,1.56717e-15
8,0630,2,32810,8.00727,1e-15,6894.76,1.18224189e-08,1.71813e-15
8,0630,3,32810,0,0,0,0,0
8,0630,4,33116,7.84066,1e-15,6894.76,2.783582079e-07,4.04532e-14
8,0631,1,32120,7.86646,1e-15,6894.76,1.002216072e-08,1.4565e-15
8,0631,2,32648,8.78778,1e-15,6894.76,1.160663257e-08,1.68677e-15
8,0631,3,33144,8.05982,1e-15,6894.76,1.602780404e-07,2.32928e-14
8,0631,4,32966,7.75803,1e-15,6894.76,3.299771451e-07,4.79548e-14
8,0632,1,32106,7.85783,1e-15,6894.76,9.777171613e-09,1.42089e-15
8,0632,2,32786,9.11081,1e-15,6894.76,1.162217597e-08,1.68902e-15
8,0632,3,33310,7.87674,1e-15,6894.76,1.863235715e-07,2.7078e-14
8,0632,4,32876,8.50358,1e-15,6894.76,2.793147847e-07,4.05922e-14
8,0633,1,32054,8.15432,1e-15,6894.76,9.539649477e-09,1.38638e-15
8,0633,2,32770,7.70199,1e-15,6894.76,1.16598062e-08,1.69449e-15
8,0633,3,33448,8.47673,1e-15,6894.76,1.599824494e-07,2.32499e-14
8,0633,4,32890,7.8515,1e-15,6894.76,2.691774617e-07,3.9119e-14
8,0634,1,32004,7.71655,1e-15,6894.76,9.375241526e-09,1.36248e-15
8,0634,2,32756,7.54805,1e-15,6894.76,1.149811371e-08,1.671e-15
8,0634,3,33534,8.58081,1e-15,6894.76,1.476312704e-07,2.14549e-14
8,0634,4,33088,7.81096,1e-15,6894.76,3.093606471e-07,4.49587e-14
8,0635,1,32158,7.75039,1e-15,6894.76,9.653410124e-09,1.40291e-15
8,0635,2,32710,7.84159,1e-15,6894.76,1.094573678e-08,1.59072e-15
8,0635,3,33364,7.63968,1e-15,6894.76,1.761635463e-07,2.56015e-14
8,0635,4,33082,8.07458,1e-15,6894.76,4.337624536e-07,6.30377e-14
8,0636,1,32290,7.74483,1e-15,6894.76,9.988599095e-09,1.45162e-15
8,0636,2,32654,7.37779,1e-15,6894.76,1.10441894e-08,1.60503e-15
8,0636,3,33514,8.23287,1e-15,6894.76,1.185113246e-07,1.7223e-14
8,0636,4,33042,7.6022,1e-15,6894.76,3.449373375e-07,5.0129e-14
8,0637,1,32092,7.15356,1e-15,6894.76,1.007760325e-08,1.46456e-15
8,0637,2,32668,8.13835,1e-15,6894.76,1.105592909e-08,1.60673e-15
8,0637,3,33454,8.18929,1e-15,6894.76,1.321930595e-07,1.92113e-14
8,0637,4,33454,0,0,0,0,0
8,0638,1,32204,7.29453,1e-15,6894.76,1.001317256e-08,1.45519e-15
8,0638,2,32968,8.40471,1e-15,6894.76,1.134061305e-08,1.64811e-15
8,0638,3,33544,8.26912,1e-15,6894.76,1.93092222e-07,2.80617e-14
8,0638,4,33158,8.03507,1e-15,6894.76,3.694664666e-07,5.36937e-14
8,0639,1,32244,7.80768,1e-15,6894.76,9.450482133e-09,1.37342e-15
8,0639,2,32748,8.3124,1e-15,6894.76,1.108812323e-08,1.61141e-15
8,0639,3,33406,7.96216,1e-15,6894.76,2.451091267e-07,3.56212e-14
8,0639,4,32998,8.14309,1e-15,6894.76,3.968930786e-07,5.76796e-14
8,0640,1,32248,7.99404,1e-15,6894.76,9.634692987e-09,1.40019e-15
8,0640,2,32872,7.9501,1e-15,6894.76,1.105207837e-08,1.60617e-15
8,0640,3,33512,8.35578,1e-15,6894.76,2.195600627e-07,3.19082e-14
8,0640,4,32988,8.28919,1e-15,6894.76,4.488624343e-07,6.52322e-14
8,0641,1,32068,7.85963,1e-15,6894.76,9.78139709e-09,1.42151e-15
8,0641,2,32816,7.88978,1e-15,6894.76,1.085845862e-08,1.57804e-15
8,0641,3,32816,0,0,0,0,0
8,0641,4,33062,7.95043,1e-15,6894.76,4.268839378e-07,6.20381e-14
8,0642,1,32166,7.92915,1e-15,6894.76,9.783577261e-09,1.42183e-15
8,0642,2,32608,8.41718,1e-15,6894.76,1.082864603e-08,1.5737e-15
8,0642,3,33600,8.3231,1e-15,6894.76,1.376503308e-07,2.00044e-14
8,0642,4,32978,7.95851,1e-15,6894.76,4.021219116e-07,5.84395e-14
8,0643,1,32126,8.15705,1e-15,6894.76,9.638205162e-09,1.4007e-15
8,0643,2,32690,8.48061,1e-15,6894.76,1.073080366e-08,1.55948e-15
8,0643,3,33480,8.20743,1e-15,6894.76,1.162643738e-07,1.68964e-14
8,0643,4,32884,7.99022,1e-15,6894.76,4.270334333e-07,6.20598e-14
8,0644,1,32054,8.35874,1e-15,6894.76,9.707377073e-09,1.41075e-15
8,0644,2,32852,7.48552,1e-15,6894.76,1.08352461e-08,1.57466e-15
8,0644,3,33254,8.62802,1e-15,6894.76,1.547549689e-07,2.24902e-14
8,0644,4,33148,8.27862,1e-15,6894.76,4.524058387e-07,6.57471e-14
8,0645,1,32162,7.88314,1e-15,6894.76,9.632851465e-09,1.39992e-15
8,0645,2,32654,7.66806,1e-15,6894.76,1.075890175e-08,1.56357e-15
8,0645,3,33402,8.41088,1e-15,6894.76,9.640433912e-08,1.40102e-14
8,0645,4,33070,7.82895,1e-15,6894.76,4.166445102e-07,6.055e-14
8,0646,1,32102,7.55892,1e-15,6894.76,9.563974296e-09,1.38991e-15
8,0646,2,32814,8.04312,1e-15,6894.76,1.088705776e-08,1.58219e-15
8,0646,3,33308,8.71885,1e-15,6894.76,2.464419067e-07,3.58148e-14
8,0646,4,33274,8.21153,1e-15,6894.76,3.871196251e-07,5.62592e-14
8,0647,1,32326,7.84297,1e-15,6894.76,9.710908319e-09,1.41126e-15
8,0647,2,32882,7.85293,1e-15,6894.76,1.121020318e-08,1.62915e-15
8,0647,3,33456,8.18093,1e-15,6894.76,2.515835743e-07,3.65621e-14
8,0647,4,33108,8.15458,1e-15,6894.76,3.860689872e-07,5.61065e-14
8,0648,1,32200,7.66186,1e-15,6894.76,1.035680298e-08,1.50513e-15
8,0648,2,32896,7.50722,1e-15,6894.76,1.145201231e-08,1.6643e-15
8,0648,3,33378,7.89044,1e-15,6894.76,1.772783752e-07,2.57635e-14
8,0648,4,33282,8.27471,1e-15,6894.76,4.089251951e-07,5.94282e-14
8,0649,1,32330,7.37852,1e-15,6894.76,1.090939929e-08,1.58544e-15
8,0649,2,32770,8.45266,1e-15,6894.76,1.173414857e-08,1.7053e-15
8,0649,3,33346,8.57871,1e-15,6894.76,1.805210452e-07,2.62347e-14
8,0649,4,33174,7.67261,1e-15,6894.76,3.566201833e-07,5.18268e-14
8,0650,1,32464,8.49124,1e-15,6894.76,1.070266724e-08,1.55539e-15
8,0650,2,32904,7.88496,1e-15,6894.76,1.221115407e-08,1.77462e-15
8,0650,3,33494,8.11594,1e-15,6894.76,1.862551842e-07,2.7068e-14
8,0650,4,32772,7.90511,1e-15,6894.76,4.256429364e-07,6.18577e-14
8,0651,1,32358,7.88257,1e-15,6894.76,1.055053584e-08,1.53329e-15
8,0651,2,32918,7.78316,1e-15,6894.76,1.240415093e-08,1.80267e-15
8,0651,3,33402,7.99426,1e-15,6894.76,2.815574147e-07,4.09181e-14
8,0651,4,32916,7.90139,1e-15,6894.76,3.415944046e-07,4.96431e-14
8,0652,1,32442,8.17066,1e-15,6894.76,1.033349914e-08,1.50174e-15
8,0652,2,32828,7.60018,1e-15,6894.76,1.239197214e-08,1.8009e-15
8,0652,3,33346,7.68059,1e-15,6894.76,2.663677298e-07,3.87106e-14
8,0652,4,33134,7.71409,1e-15,6894.76,4.265481549e-07,6.19893e-14
8,0653,1,32276,8.18649,1e-15,6894.76,1.048816634e-08,1.52422e-15
8,0653,2,32276,0,0,0,0,0
8,0653,3,33504,8.56324,1e-15,6894.76,1.253497286e-07,1.82168e-14
8,0653,4,33220,8.01648,1e-15,6894.76,4.068590782e-07,5.91279e-14
8,0654,1,32510,8.004,1e-15,6894.76,1.067946863e-08,1.55202e-15
8,0654,2,32510,0,0,0,0,0
8,0654,3,33666,8.28315,1e-15,6894.76,2.210593327e-07,3.21261e-14
8,0654,4,33422,7.87213,1e-15,6894.76,3.611581463e-07,5.24863e-14
8,0655,1,32464,8.25898,1e-15,6894.76,1.039161338e-08,1.51019e-15
8,0655,2,32888,7.53408,1e-15,6894.76,1.295284912e-08,1.88241e-15
8,0655,3,33788,7.8698,1e-15,6894.76,2.004037178e-07,2.91242e-14
8,0655,4,33366,8.27346,1e-15,6894.76,4.063354428e-07,5.90518e-14
8,0656,1,32368,7.783,1e-15,6894.76,1.053839377e-08,1.53152e-15
8,0656,2,32988,8.15895,1e-15,6894.76,1.297521808e-08,1.88566e-15
8,0656,3,32988,0,0,0,0,0
8,0656,4,33278,8.06877,1e-15,6894.76,3.540292717e-07,5.14503e-14
8,0657,1,32370,7.71662,1e-15,6894.76,1.037446786e-08,1.5077e-15
8,0657,2,32986,8.61903,1e-15,6894.76,1.25369136e-08,1.82196e-15
8,0657,3,33630,8.24569,1e-15,6894.76,1.154551551e-07,1.67788e-14
8,0657,4,33508,8.00011,1e-15,6894.76,3.429705327e-07,4.98431e-14
8,0658,1,32374,7.79469,1e-15,6894.76,1.022949647e-08,1.48663e-15
8,0658,2,32928,7.90709,1e-15,6894.76,1.201227067e-08,1.74572e-15
8,0658,3,33654,8.02752,1e-15,6894.76,1.75826137e-07,2.55524e-14
8,0658,4,33300,8.24042,1e-15,6894.76,3.484954822e-07,5.06461e-14
8,0659,1,32418,7.88282,1e-15,6894.76,1.008160667e-08,1.46514e-15
8,0659,2,32852,7.55645,1e-15,6894.76,1.152169085e-08,1.67442e-15
8,0659,3,33736,8.38362,1e-15,6894.76,1.889566076e-07,2.74606e-14
8,0659,4,33202,8.59188,1e-15,6894.76,3.661836119e-07,5.32166e-14
8,0660,1,32328,7.77993,1e-15,6894.76,1.017504489e-08,1.47872e-15
8,0660,2,33154,7.93814,1e-15,6894.76,1.157821051e-08,1.68264e-15
8,0660,3,33572,8.50221,1e-15,6894.76,1.257818309e-07,1.82796e-14
8,0660,4,33572,0,0,0,0,0
8,0661,1,32396,7.98523,1e-15,6894.76,1.022243223e-08,1.4856e-15
8,0661,2,32996,8.18665,1e-15,6894.76,1.114590156e-08,1.61981e-15
8,0661,3,33582,8.24852,1e-15,6894.76,5.652248472e-08,8.21429e-15
8,0661,4,33400,8.09254,1e-15,6894.76,3.032083586e-07,4.40646e-14
8,0662,1,32404,7.65964,1e-15,6894.76,1.002570411e-08,1.45701e-15
8,0662,2,32882,7.96978,1e-15,6894.76,1.12233268e-08,1.63106e-15
8,0662,3,33656,7.7611,1e-15,6894.76,5.80982008e-08,8.44328e-15
8,0662,4,33450,8.49688,1e-15,6894.76,2.731409001e-07,3.9695e-14
8,0663,1,32310,7.38696,1e-15,6894.76,9.899986998e-09,1.43874e-15
8,0663,2,33008,7.94337,1e-15,6894.76,1.094566629e-08,1.59071e-15
8,0663,3,33676,8.88815,1e-15,6894.76,4.922875616e-08,7.1543e-15
8,0663,4,33566,8.13865,1e-15,6894.76,1.118141499e-07,1.62497e-14
8,0664,1,32132,8.32391,1e-15,6894.76,9.710264598e-09,1.41117e-15
8,0664,2,32842,7.60555,1e-15,6894.76,1.134824005e-08,1.64921e-15
8,0664,3,33698,7.83992,1e-15,6894.76,4.926591014e-08,7.1597e-15
8,0664,4,33526,8.09139,1e-15,6894.76,7.728041733e-08,1.1231e-14
8,0665,1,32242,7.85832,1e-15,6894.76,9.857038813e-09,1.4325e-15
8,0665,2,32596,7.98039,1e-15,6894.76,1.086894723e-08,1.57956e-15
8,0665,3,33554,8.67098,1e-15,6894.76,4.439136723e-08,6.4513e-15
8,0665,4,33562,7.81524,1e-15,6894.76,7.517050636e-08,1.09244e-14
8,0666,1,32186,7.56032,1e-15,6894.76,9.579641367e-09,1.39219e-15
8,0666,2,32834,7.88079,1e-15,6894.76,1.068420414e-08,1.55271e-15
8,0666,3,33522,8.66002,1e-15,6894.76,4.484377579e-08,6.51705e-15
8,0666,4,33388,7.80033,1e-15,6894.76,7.173806276e-08,1.04255e-14
8,0667,1,32048,7.66264,1e-15,6894.76,9.393291726e-09,1.36511e-15
8,0667,2,32592,7.76238,1e-15,6894.76,1.052683452e-08,1.52984e-15
8,0667,3,32592,0,0,0,0,0
8,0667,4,33420,8.76201,1e-15,6894.76,6.701728979e-08,9.73947e-15
8,0668,1,31938,7.92254,1e-15,6894.76,9.32742016e-09,1.35553e-15
8,0668,2,32542,7.62195,1e-15,6894.76,1.031974494e-08,1.49975e-15
8,0668,3,33698,8.19142,1e-15,6894.76,4.157779372e-08,6.04241e-15
8,0668,4,33468,7.9907,1e-15,6894.76,6.332150951e-08,9.20237e-15
8,0669,1,31982,7.52222,1e-15,6894.76,9.117917605e-09,1.32509e-15
8,0669,2,32786,7.58952,1e-15,6894.76,1.030040115e-08,1.49693e-15
8,0669,3,33608,7.82799,1e-15,6894.76,4.53906789e-08,6.59653e-15
8,0669,4,33444,8.71945,1e-15,6894.76,6.036123304e-08,8.77216e-15
8,0670,1,32088,7.39886,1e-15,6894.76,9.112278661e-09,1.32427e-15
8,0670,2,32088,0,0,0,0,0
8,0670,3,33576,8.47713,1e-15,6894.76,3.865464411e-08,5.61759e-15
8,0670,4,33574,7.62161,1e-15,6894.76,5.855383121e-08,8.5095e-15
8,0671,1,32034,7.91231,1e-15,6894.76,9.084863609e-09,1.32028e-15
8,0671,2,32810,8.46008,1e-15,6894.76,nan,nan
8,0671,3,33510,8.45196,1e-15,6894.76,3.858435051e-08,5.60738e-15
8,0671,4,33412,8.31371,1e-15,6894.76,5.791326589e-08,8.4164e-15
8,0672,1,32014,7.75353,1e-15,6894.76,9.052101528e-09,1.31552e-15
8,0672,2,32784,7.47799,1e-15,6894.76,1.021023632e-08,1.48383e-15
8,0672,3,33820,8.65689,1e-15,6894.76,4.148394475e-08,6.02877e-15
8,0672,4,33386,8.43829,1e-15,6894.76,6.013548234e-08,8.73935e-15
8,0673,1,31980,8.08766,1e-15,6894.76,9.265963446e-09,1.3466e-15
8,0673,2,32582,7.6793,1e-15,6894.76,1.017032168e-08,1.47803e-15
8,0673,3,33412,8.06498,1e-15,6894.76,4.233680702e-08,6.15271e-15
8,0673,4,33280,7.84829,1e-15,6894.76,6.059766597e-08,8.80652e-15
8,0674,1,32174,8.18601,1e-15,6894.76,9.325147427e-09,1.3552e-15
8,0674,2,32638,8.1012,1e-15,6894.76,1.033745975e-08,1.50232e-15
8,0674,3,33478,8.14129,1e-15,6894.76,4.374147745e-08,6.35685e-15
8,0674,4,33522,8.021,1e-15,6894.76,6.3135458e-08,9.17533e-15
8,0675,1,32116,8.03334,1e-15,6894.76,9.342194884e-09,1.35768e-15
8,0675,2,32816,8.55317,1e-15,6894.76,1.044299126e-08,1.51766e-15
8,0675,3,33332,8.31935,1e-15,6894.76,4.500220902e-08,6.54007e-15
8,0675,4,33272,7.90914,1e-15,6894.76,6.40462958e-08,9.3077e-15
8,0676,1,32212,7.67231,1e-15,6894.76,9.494986354e-09,1.37989e-15
8,0676,2,32762,7.75251,1e-15,6894.76,1.052969416e-08,1.53026e-15
8,0676,3,33520,8.03717,1e-15,6894.76,nan,nan
8,0676,4,33234,7.92228,1e-15,6894.76,8.874460725e-08,1.28971e-14
8,0677,1,32244,7.59709,1e-15,6894.76,9.412911617e-09,1.36796e-15
8,0677,2,32700,8.4499,1e-15,6894.76,1.087943063e-08,1.58108e-15
8,0677,3,33650,8.53344,1e-15,6894.76,5.170127494e-08,7.51363e-15
8,0677,4,33332,8.31509,1e-15,6894.76,9.471785437e-08,1.37651e-14
8,0678,1,32140,7.88846,1e-15,6894.76,9.372594348e-09,1.3621e-15
8,0678,2,32782,8.0714,1e-15,6894.76,1.107787502e-08,1.60992e-15
8,0678,3,33478,8.42321,1e-15,6894.76,5.386838197e-08,7.82857e-15
8,0678,4,33358,7.93349,1e-15,6894.76,1.050857685e-07,1.52719e-14
8,0679,1,32246,8.40553,1e-15,6894.76,9.582366478e-09,1.39258e-15
8,0679,2,32832,8.32261,1e-15,6894.76,1.107956065e-08,1.61017e-15
8,0679,3,33418,8.28868,1e-15,6894.76,5.157785094e-08,7.49569e-15
8,0679,4,33482,8.98198,1e-15,6894.76,3.027018962e-07,4.3991e-14
8,0680,1,32194,7.6016,1e-15,6894.76,9.446592428e-09,1.37285e-15
8,0680,2,32548,7.59797,1e-15,6894.76,1.097108194e-08,1.5944e-15
8,0680,3,32548,0,0,0,0,0
8,0680,4,33090,8.40531,1e-15,6894.76,3.752822562e-07,5.45389e-14
8,0681,1,32282,7.70964,1e-15,6894.76,9.378578731e-09,1.36297e-15
8,0681,2,32638,7.60337,1e-15,6894.76,1.092720049e-08,1.58803e-15
8,0681,3,33610,8.6431,1e-15,6894.76,6.674806253e-08,9.70035e-15
8,0681,4,33104,8.68251,1e-15,6894.76,3.821800175e-07,5.55414e-14
8,0682,1,32178,7.82844,1e-15,6894.76,9.413941164e-09,1.36811e-15
8,0682,2,32802,7.72984,1e-15,6894.76,1.063920912e-08,1.54617e-15
8,0682,3,33446,8.00151,1e-15,6894.76,5.639048369e-08,8.1951e-15
8,0682,4,33264,7.89411,1e-15,6894.76,2.569089613e-07,3.7336e-14
8,0683,1,32224,8.03585,1e-15,6894.76,9.419669642e-09,1.36894e-15
8,0683,2,32836,8.59411,1e-15,6894.76,1.080672914e-08,1.57052e-15
8,0683,3,33430,8.28696,1e-15,6894.76,5.964850495e-08,8.66858e-15
8,0683,4,33266,8.34704,1e-15,6894.76,2.699068493e-07,3.9225e-14
8,0684,1,32236,7.84899,1e-15,6894.76,9.315798124e-09,1.35384e-15
8,0684,2,32700,8.81089,1e-15,6894.76,1.056211655e-08,1.53497e-15
8,0684,3,33392,7.59061,1e-15,6894.76,6.793714106e-08,9.87315e-15
8,0684,4,33342,7.8546,1e-15,6894.76,3.352373934e-07,4.87193e-14
8,0685,1,32286,8.70549,1e-15,6894.76,9.307678694e-09,1.35266e-15
8,0685,2,32836,8.1023,1e-15,6894.76,1.07169565e-08,1.55747e-15
8,0685,3,32836,0,0,0,0,0
8,0685,4,33296,8.4493,1e-15,6894.76,3.478853868e-07,5.05574e-14
